Quest ID	Quest Name	Quest Target	Fail Condition
51606	...And My Rage for All	Slay a Raging Brachydios	Time expiresFaint 3 times
51607	The Fury Remains	Hunt a Furious Rajang	Time expiresFaint 3 times
51611	Blazing Black Twilight	Slay an Alatreon	Time expiresFaint 3 times
51612	The Black Dragon	Slay Fatalis	Time expiresFaint 5 times
51613	Dawn's Triumph	Slay an Alatreon	Time expiresFaint 3 times
51621	Special Arena: MR Stygian Zinogre	Hunt a Stygian Zinogre	Time expiresFaint 3 times
51622	Achy Brachy Heart	Slay a Raging Brachydios	Time expiresFaint 3 times
51623	All That Glitters is Furious	Hunt a Furious Rajang	Time expiresFaint 3 times
51624	Unavailable	Unavailable	Unavailable
51625	Unavailable	Unavailable	Unavailable
61101	Up at the Crack of Dawn	Slay 12 Kestodon	Time expiresFaint 3 times
61103	Where Sun Meets Moon	Hunt all target monsters	Time expiresFaint 3 times
61104	Timberland Troublemakers	Hunt 2 Anjanath	Time expiresFaint 3 times
61105	Every Hunter's Dream	Hunt all target monsters	Time expiresFaint 3 times
61601	Midnight Mayhem	Slay 10 Gastodon	Time expiresFaint 3 times
61603	A Royal Pain	Hunt all target monsters	Time expiresFaint 3 times
61604	Kings Know No Fear	Hunt all target monsters	Time expiresFaint 3 times
61605	Mosswinin' and Dinin'	Slay 5 Mosswine	Time expiresFaint 9 times
61606	The Greatest Jagras	Hunt a Great Jagras	Time expiresFaint 3 times
61607	The Name's Lavasioth!	Hunt a Lavasioth	Time expiresFaint 3 times
61801	Pearl Snatchers	Deliver 6 Pearlspring Macaques	Time expiresFaint 3 times
61802	Every Hunter's Dream III	Hunt all target monsters	Time expiresFaint 3 times
61803	Every Hunter's Dream II	Capture a Coral Pukei-Pukei	Time expiresFaint 3 timesCoral Pukei-Pukei is slain
61805	Duffel Duty	Deliver 8 Duffel Penguins	Time expiresFaint 3 times
61806	Scores of Ores	Hunt a Brachydios	Time expiresFaint 3 times
61807	A Chilling Entrance	Slay all target monsters	Time expiresFaint 3 times
61808	Muscle Monkey Madness	Hunt 2 Rajang	Time expiresFaint 3 times
61809	Paolumu Lullabies	Hunt a Nightshade Paolumu	Time expiresFaint 9 times
61811	Flora Frostbite	Deliver 10 Iceblooms	Time expiresFaint 3 times
61812	Beef is Never a Mi-steak	Hunt all target monsters	Time expiresFaint 3 times
61813	50 Shades of White	Hunt a Barioth	Time expiresFaint 3 times
61814	A Shocking Climax	Hunt all target monsters	Time expiresFaint 3 times
61815	Skyward Snipers	Deliver 5 Grandfather Mantagrells	Time expiresFaint 3 times
61816	A Fish to Whet Your Appetite	Deliver 2 Great Whetfish	Time expiresFaint 3 times
62502	The Deathly Quiet Curtain	Slay Vaal Hazak	Time expiresFaint 3 times
62503	A Whisper of White Mane	Slay Kirin	Time expiresFaint 3 times
62504	The Scorn of the Sun	Slay Teostra	Time expiresFaint 3 times
62505	The Eye of the Storm	Slay Kushala Daora	Time expiresFaint 3 times
62506	The Heralds of Destruction Cry	Slay Nergigante	Time expiresFaint 3 times
62511	When Blue Dust Surpasses Red Lust	Slay Lunastra	Time expiresFaint 3 times
62515	Relish the Moment	Hunt a Deviljho	Time expiresFaint 3 times
62606	Undying Alpenglow	Guide Zorah Magdaros	Time expiresFaint 3 timesFail to guide Zorah Magdaros
62607	Like a Moth to the Flame	Slay Xeno'jiiva	Time expiresFaint 3 times
62608	Gaze Upon the Dawn	Guide Zorah Magdaros	Time expiresFaint 3 timesFail to guide Zorah Magdaros
62609	Keeper of the Otherworld	Slay Xeno'jiiva	Time expiresFaint 3 times
62801	When the Dirge Plays	Slay a Shara Ishvalda	Time expiresFaint 3 times
63001	Challenge Quest 1: Beginner	Slay all target monsters	Time expiresFaint 9 times
63002	Challenge Quest 2: Beginner	Slay all target monsters	Time expiresFaint 9 times
63003	Vespoid Infestation!	Slay 30 Vespoid	Time expiresFaint 9 times
63004	Down the Dark, Muddy Path	Slay a Barroth	Time expiresFaint 9 times
63005	USJ Beginners Challenge!	Slay a Kulu-Ya-Ku	Time expiresFaint 9 times
63006	USJ Expert Challenge!	Slay a Rathian	Time expiresFaint 9 times
63007	USJ Beginners Challenge!	Slay a Tzitzi-Ya-Ku	Time expiresFaint 9 times
63008	USJ Expert Challenge!	Slay a Rathalos	Time expiresFaint 9 times
63009	Down the Dark, Muddy Path	Slay a Barroth	Time expiresFaint 9 times
63031	Challenge Quest 1: Intermediate	Slay all target monsters	Time expiresFaint 9 times
63032	Challenge Quest 2: Intermediate	Slay 2 Odogaron	Time expiresFaint 9 times
63033	Gajalaka Outbreak!	Defeat 10 Gajalaka	Time expiresFaint 9 times
63034	The Awakened Satsui No Hado I	Slay Nergigante	Time expiresFaint 9 times
63035	The Awakened Satsui No Hado II	Slay Nergigante	Time expiresFaint 9 times
63036	The Awakened Satsui No Hado III	Slay Nergigante	Time expiresFaint 9 times
63037	Empress in Full Bloom I	Slay Pink Rathian	Time expiresFaint 9 times
63038	Empress in Full Bloom II	Slay Pink Rathian	Time expiresFaint 9 times
63039	Empress in Full Bloom III	Slay Pink Rathian	Time expiresFaint 9 times
63051	Challenge Quest 1: Expert	Slay all target monsters	Time expiresFaint 9 times
63052	Challenge Quest 2: Expert	Slay Nergigante	Time expiresFaint 9 times
63071	Challenge Quest 1: MR Intermediate	Slay all target monsters	Time expiresFaint 9 times
63072	Challenge Quest 2: MR Intermediate	Slay all target monsters	Time expiresFaint 9 times
63073	Challenge Quest 1: MR Expert	Slay a Yian Garuga	Time expiresFaint 9 times
63074	Challenge Quest 2: MR Expert	Slay a Savage Deviljho	Time expiresFaint 9 times
63101	Nergigante Slay Event 1	Slay Nergigante	Time expiresFaint 9 times
63102	Nergigante Slay Event 2	Slay Nergigante	Time expiresFaint 9 times
63103	Nergigante Slay Event 3	Slay Nergigante	Time expiresFaint 9 times
63104	Gale & Fangs Slay Event 1	Slay all target monsters	Time expiresFaint 9 times
63105	Gale & Fangs Slay Event 2	Slay all target monsters	Time expiresFaint 9 times
63106	Gale & Fangs Slay Event 3	Slay all target monsters	Time expiresFaint 9 times
63107	Nergigante Slay Event 4	Slay Nergigante	Time expiresFaint 9 times
63108	Deviljho Slay Event	Slay a Deviljho	Time expiresFaint 9 times
63109	The Best of the Best	Slay all target monsters	Time expiresFaint 9 times
63110	What Lurks In The Forest	Slay all target monsters	Time expiresFaint 9 times
63130	When Law Meets War	Slay a Bazelgeuse	Time expiresFaint 9 times
63131	The Hunter and The Blue Empress	Slay a Lunastra	Time expiresFaint 9 times
63142	Farewell to the Frozen	Slay a Velkhana	Time expiresFaint 9 times
64101	Wicked Wildspire Warfare	Hunt all target monsters	Time expiresFaint 3 times
64601	Rollin' With The Uragaan	Hunt 2 Uragaan	Time expiresFaint 3 times
64801	Balloon Fight	Hunt all target monsters	Time expiresFaint 3 times
64802	Talk About a Party Foul...	Hunt a Seething Bazelgeuse	Time expiresFaint 3 times
65601	Scrapping with the Shamos	Hunt 13 Shamos	Time expiresFaint 3 times
65602	A Flash in the Pan	Hunt 3 Tzitzi-Ya-Ku	Time expiresFaint 3 times
65603	Egg Lovers United	Hunt a Kulu-Ya-Ku	Time expiresFaint 3 times
65604	Wiggle Me This	Deliver 10 Wigglers	Time expiresFaint 3 times
65605	Triple Threat Throwdown	Hunt all target monsters	Time expiresFaint 3 times
65606	A Simple Task	Deliver 10 Gourmet Shroomcap	Time expiresFaint 3 times
65607	Tracking the Delivery	Deliver 10 Blue Beryl	Time expiresFaint 3 times
65801	Double Dodogama Disturbance	Hunt 2 Dodogama	Time expiresFaint 3 times
66101	Chew The Fat	Hunt 2 Great Jagras	Time expiresFaint 3 times
66102	Ya-Ku With That?	Hunt all target monsters	Time expiresFaint 3 times
66103	Flesh Cleaved to Bone	Hunt all target monsters	Time expiresFaint 3 times
66104	Kirin The Myth	Slay 2 Kirin	Time expiresFaint 3 times
66105	The Poison Posse	Hunt all target monsters	Time expiresFaint 3 times
66106	Greeting the Gluttons	Hunt all target monsters	Time expiresFaint 3 times
66601	Deep Green Blues	Hunt all target monsters	Time expiresFaint 3 times
66602	Wildspire Bolero	Hunt all target monsters	Time expiresFaint 3 times
66603	Coral Waltz	Hunt all target monsters	Time expiresFaint 3 times
66604	Effluvial Opera	Hunt all target monsters	Time expiresFaint 3 times
66605	Rock N' Roll Recess	Hunt all target monsters	Time expiresFaint 3 times
66606	This is How Revolts Start	Hunt all target monsters	Time expiresFaint 3 times
66607	Snow & Cherry Blossoms	Hunt all target monsters	Time expiresFaint 3 times
66608	A Nose for an Eye	Hunt all target monsters	Time expiresFaint 3 times
66609	No Tomorrow for Usurpers	Hunt Bazelgeuse	Time expiresFaint 3 times
66610	The Thronetaker	Slay all target monsters	Time expiresFaint 3 times
66801	Trophy Fishin'	Hunt all target monsters	Time expiresFaint 3 times
66802	The Lord of the Underworld Beckons	Deliver 20 Underground Fruit	Time expiresFaint 3 times
66803	A Bunch of Sticks in the Mud	Hunt all target monsters	Time expiresFaint 3 times
66804	Desert Desserts	Deliver 20 Hardfruit	Time expiresFaint 3 times
66805	A New Troublemaker in Town	Hunt all target monsters	Time expiresFaint 3 times
66806	Colorful Carnival	Hunt all target monsters	Time expiresFaint 3 times
66807	Hunter-Blunderer	Hunt all target monsters	Time expiresFaint 3 times
66808	A Sky & Sea of Fire	Hunt all target monsters	Time expiresFaint 3 times
66809	A Curious Experiment	Hunt all target monsters	Time expiresFaint 3 times
66810	Soaked and Shivering	Hunt all target monsters	Time expiresFaint 3 times
66811	Fired-Up Bruisers	Hunt all target monsters	Time expiresFaint 3 times
66812	The Desert Dash	Hunt all target monsters	Time expiresFaint 3 times
66813	In the Depths of the Forest	Hunt all target monsters	Time expiresFaint 3 times
66814	Servants of the Vale	Hunt all target monsters	Time expiresFaint 3 times
66815	We Three Kings	Slay all target monsters	Time expiresFaint 3 times
66816	The Winter Blues	Slay all target monsters	Time expiresFaint 3 times
66817	A Reason Behind The Hunger	Hunt a Savage Deviljho	Time expiresFaint 3 times
66818	Moonlit Howl	Hunt a Zinogre	Time expiresFaint 3 times
66819	I Am Tranquil, I Am Sound	Hunt a Yian Garuga	Time expiresFaint 3 times
66820	A Roar that Splinters the Sky	Hunt a Brute Tigrex	Time expiresFaint 3 times
66821	A Glance of Silver	Hunt a Silver Rathalos	Time expiresFaint 3 times
66822	The Moon is a Harsh Queen	Hunt a Gold Rathian	Time expiresFaint 3 times
66823	To The Massacred, With Love	Slay a Ruiner Nergigante	Time expiresFaint 3 times
66824	Razzled, Frazzled, and Dazzled	Hunt a Rajang	Time expiresFaint 3 times
66825	Scars Tell the Whole Story	Hunt a Scarred Yian Garuga	Time expiresFaint 3 times
66826	Yodeling in the Forest	Hunt all target monsters	Time expiresFaint 3 times
66827	Heavy Metal in the Waste	Hunt all target monsters	Time expiresFaint 3 times
66828	Symphony of the Coral	Hunt all target monsters	Time expiresFaint 3 times
66829	Rotten Canzone	Hunt all target monsters	Time expiresFaint 3 times
66830	Alt Rock Recess	Hunt all target monsters	Time expiresFaint 3 times
66831	Ballad of the Hoarfrost	Hunt all target monsters	Time expiresFaint 3 times
66832	Wolf Out of Hell	Hunt a Stygian Zinogre	Time expiresFaint 3 times
66833	The Eternal Gold Rush	Slay Kulve Taroth	Time expiresFaint 3 times
66834	When the Swift Meets the Roar	Hunt all target monsters	Time expiresFaint 3 times
66835	The Wrath of Thunder Descends	Hunt a Zinogre	Time expiresFaint 3 times
66836	Ode to the Destruction	Slay a Ruiner Nergigante	Time expiresFaint 3 times
66840	In the Tempest's Wake	Slay a Kushala Daora	Time expiresFaint 3 times
66841	Day of Ruin	Slay a Teostra	Time expiresFaint 3 times
66842	The Cold Never Bothered Me	Slay a Lunastra	Time expiresFaint 3 times
66843	The Evening Star	Slay an Alatreon	Time expiresFaint 3 times
66844	Dawn of the Death Star	Slay an Alatreon	Time expiresFaint 3 times
66846	The Last White Knight	Hunt a Frostfang Barioth	Time expiresFaint 3 times
66847	The Distant Dark Tide	Slay a Namielle	Time expiresFaint 3 times
66853	Fetching Light Pearls	Deliver 8 Light Pearls	Time expiresFaint 3 times
66854	Camoflawed	Hunt a Rathian	Time expiresFaint 3 times
66855	Seeing is Believing	Hunt a Tigrex	Time expiresFaint 3 times
66856	Don't Forget The Earplugs!	Hunt a Yian Garuga	Time expiresFaint 3 times
66857	Monkey Business	Hunt a Furious Rajang	Time expiresFaint 3 times
66858	The Naked Truth	Slay a Shara Ishvalda	Time expiresFaint 3 times
66859	Talk About a Party Foul...	Hunt a Seething Bazelgeuse	Time expiresFaint 3 times
66860	The Wrath of Thunder Descends	Hunt a Zinogre	Time expiresFaint 3 times
66861	Mew are Number One!	Hunt a Furious Rajang	Time expiresFaint 5 times
66867	Old Dog, New Trick	Hunt a Frostfang Barioth	Time expiresFaint 3 times
67101	The Proving	Hunt an Anjanath	Time expiresFaint 3 times
67102	Lessons of the Wild	Slay 8 Barnos	Time expiresFaint 3 times
67103	A Rush of Blood	Hunt 2 Odogaron	Time expiresFaint 3 times
67105	USJ: Gold Star Treatment	Hunt 3 Great Jagras	Time expiresFaint 3 times
67106	USJ: Gold Star Treatment	Hunt 3 Great Jagras	Time expiresFaint 3 times
67603	USJ Blazing Azure Stars!	Hunt all target monsters	Time expiresFaint 3 times
67604	USJ Blazing Azure Stars!	Hunt all target monsters	Time expiresFaint 3 times
67605	Code: Red	Hunt all target monsters	Time expiresFaint 3 times
67606	A Visitor from Eorzea (Extreme)	Slay a Behemoth	Time expiresFaint 3 times
67607	The Heart of the Nora	Hunt 2 Deviljho	Time expiresFaint 3 times
67608	SDF: Silent, Deadly, and Fierce	Hunt all target monsters	Time expiresFaint 3 times
67610	Contract: Woodland Spirit	Slay the Ancient Leshen	Time expiresFaint 3 times
67801	RE: Return of the Bioweapon	Slay a Blackveil Vaal Hazak	Time expiresFaint 3 times
67802	Into the Frozen Wilds	Hunt a Zinogre	Time expiresFaint 3 times
67803	The Survivor	Hunt a Stygian Zinogre	Time expiresFaint 3 times
67804	Firebreak	Hunt a Savage Deviljho	Time expiresFaint 3 times
67807	The Assassin	Hunt a Nargacuga	Time expiresFaint 3 times
