部位ID	部位名称	防具ID	防具名称	幻化ID	防御	稀有度	模型地址
1	铠甲	127	帝王铠甲阿尔法	127	64	7	pl046_0000
1	铠甲	128	帝王铠甲贝塔	128	64	7	pl046_0010
1	铠甲	105	麒麟服饰阿尔法	105	64	7	pl035_0000
1	铠甲	106	麒麟服饰贝塔	106	64	7	pl035_0010
1	铠甲	99	乌尔德铠甲阿尔法	99	64	7	pl032_0000
1	铠甲	100	乌尔德铠甲贝塔	100	64	7	pl032_0010
1	铠甲	115	爆鳞龙铠甲阿尔法	115	58	6	pl042_0000
1	铠甲	116	爆鳞龙铠甲贝塔	116	58	6	pl042_0010
1	铠甲	131	死神肌肉阿尔法	133	62	6	pl026_0000
1	铠甲	132	死神肌肉贝塔	134	62	6	pl026_0000
1	铠甲	133	公会十字战衣阿尔法	135	62	7	pl048_0000
1	铠甲	134	公会十字战衣贝塔	136	62	7	pl048_0000
1	铠甲	125	冥灯幽火皮阿尔法	125	72	7	pl045_0000
1	铠甲	126	冥灯幽火皮贝塔	126	72	7	pl045_0010
1	铠甲	135	Unavailable	137	2	0	pl001_0000
1	铠甲	136	Unavailable	138	2	0	pl001_0000
1	铠甲	137	铸岛熔岩皮阿尔法	139	44	5	pl038_0000
1	铠甲	138	铸岛熔岩皮贝塔	140	44	5	pl038_0010
1	铠甲	149	追踪者服饰阿尔法	141	70	7	pl053_0000
1	铠甲	150	追踪者服饰贝塔	142	70	7	pl053_0000
1	铠甲	162	Unavailable	143	2	0	pl001_0000
1	铠甲	163	Unavailable	144	2	0	pl001_0000
1	铠甲	151	【旅团】服装·身体	145	0	6	pl036_0000
1	铠甲	152	【公会十字】服装·身体	146	0	6	pl048_0000
1	铠甲	145	【盛开】服装·身体	147	0	3	pl074_0000
1	铠甲	146	【潜水员】服装·身体	148	0	3	pl075_0000
1	铠甲	153	【收获】服装·身体	149	0	3	pl076_0000
1	铠甲	154	【猎户星】服装·身体	150	0	3	pl077_0000
1	铠甲	155	【盛装】服装·身体	153	0	3	pl078_0000
1	铠甲	156	Unavailable	158	2	0	pl001_0000
1	铠甲	299	HARDUMMY	154	0	7	pl068_0000
1	铠甲	291	【隆】服装·身体	155	0	7	pl069_0000
1	铠甲	292	【樱】服装·身体	156	0	7	pl070_0000
1	铠甲	144	Unavailable	157	2	0	pl001_0000
1	铠甲	297	【巴耶克】服装·身体	159	0	7	pl120_0000
1	铠甲	158	Unavailable	160	2	0	pl001_0000
1	铠甲	165	Unavailable	170	2	0	pl001_0000
1	铠甲	166	Unavailable	171	2	0	pl001_0000
1	铠甲	164	原型铠甲	169	6	0	pl018_0000
1	铠甲	190	Unavailable	182	2	0	pl001_0000
1	铠甲	191	绚辉龙铠罗铠甲阿尔法	183	72	7	pl049_0000
1	铠甲	192	绚辉龙铠罗铠甲贝塔	184	72	7	pl049_0010
1	铠甲	193	盛开服饰	185	18	2	pl074_0000
1	铠甲	194	潜水员服装	186	22	2	pl075_0000
1	铠甲	195	收获装甲	187	26	2	pl076_0000
1	铠甲	196	猎户星服饰	188	30	3	pl077_0000
1	铠甲	197	盛装战衣	189	34	3	pl078_0000
1	铠甲	200	铠武者·身体	190	0	3	pl067_0000
1	铠甲	201	残虐铠甲阿尔法	191	58	6	pl050_0000
1	铠甲	202	残虐铠甲贝塔	192	58	6	pl050_0010
1	铠甲	203	Unavailable	193	2	0	pl001_0000
1	铠甲	204	黎明武士【寂】·身体	194	0	6	pl066_0000
1	铠甲	205	黎明武士【誉】·身体	195	0	6	pl066_0010
1	铠甲	206	腾龙战铠阿尔法	196	72	7	pl073_0000
1	铠甲	207	盛开服饰阿尔法	197	40	4	pl074_0000
1	铠甲	208	潜水员服装阿尔法	198	46	4	pl075_0000
1	铠甲	209	收获装甲阿尔法	199	52	5	pl076_0000
1	铠甲	210	猎户星服饰阿尔法	200	58	5	pl077_0000
1	铠甲	211	盛装战衣阿尔法	201	64	6	pl078_0000
1	铠甲	212	燕尾蝶男上身	202	22	2	pl057_0000 (男性限定)
1	铠甲	213	燕尾蝶男上身阿尔法	203	42	4	pl057_0000 (男性限定)
1	铠甲	214	燕尾蝶男上身贝塔	204	42	4	pl057_0010 (男性限定)
1	铠甲	215	独角仙后上身	205	22	2	pl057_0000 (女性限定)
1	铠甲	216	独角仙后上身阿尔法	206	42	4	pl057_0000 (女性限定)
1	铠甲	217	独角仙后上身贝塔	207	42	4	pl057_0000 (女性限定)
1	铠甲	218	乌尔德铠甲伽马	208	72	7	pl032_0020
1	铠甲	219	麒麟服饰伽马	209	72	7	pl035_0020
1	铠甲	220	帝王铠甲伽马	210	72	7	pl046_0020
1	铠甲	221	钢龙恐惧伽马	211	72	7	pl047_0020
1	铠甲	222	战纹铠甲伽马	212	72	7	pl030_0020
1	铠甲	223	铸岛熔岩皮伽马	213	72	7	pl038_0020
1	铠甲	224	冥灯幽火皮伽马	214	72	7	pl045_0020
1	铠甲	225	HARDUMMY	215	46	4	pl068_0000
1	铠甲	226	隆身体	216	12	1	pl069_0000
1	铠甲	227	隆身体阿尔法	217	60	6	pl069_0000
1	铠甲	228	樱身体阿尔法	218	50	5	pl070_0000
1	铠甲	229	苍星之将【铠甲】阿尔法	219	56	6	pl072_0000
1	铠甲	230	但丁风衣阿尔法	220	64	7	pl071_0000
1	铠甲	231	皇后铠甲阿尔法	221	70	7	pl051_0000
1	铠甲	232	皇后铠甲贝塔	222	70	7	pl051_0010
1	铠甲	233	【蝴蝶】服装·身体	227	0	6	pl117_0000
1	铠甲	234	【死神】服装·身体	228	0	6	pl026_0000
1	铠甲	235	【但丁】服装·身体	230	0	7	pl071_0000
1	铠甲	236	【腾龙】服装·身体	231	0	7	pl073_0000
1	铠甲	237	【追踪者】服装·身体	234	0	6	pl053_0000
1	铠甲	238	【原型】服装·身体	237	0	6	pl018_0000
1	铠甲	239	【甲虫】服装·身体	238	0	6	pl116_0000
1	铠甲	240	Invalid Message	239	2	0	pl001_0000
1	铠甲	298	HARDUMMY	242	64	7	pl068_0000
1	铠甲	242	皇后铠甲伽马	243	70	7	pl051_0020
1	铠甲	293	杰洛特身体阿尔法	244	70	7	pl118_0000
1	铠甲	294	希里身体阿尔法	245	70	7	pl119_0000
1	铠甲	295	【杰洛特】服装·身体	246	0	7	pl118_0000
1	铠甲	296	【希里】服装·身体	247	0	7	pl119_0000
1	铠甲	247	绚辉龙铠罗铠甲伽马	248	72	7	pl049_0020
1	铠甲	248	防卫队【铠甲】阿尔法	249	50	5	pl121_0000
1	铠甲	300	【冰狼】服装·身体	250	0	8	pl105_0000
1	铠甲	301	【守护者】服装·身体	545	0	5	pl121_0000
1	铠甲	302	精英·骨制铠甲阿尔法	252	114	8	pl003_0000
1	铠甲	303	精英·骨制铠甲贝塔	253	114	8	pl003_0000
1	铠甲	304	精英·合金铠甲阿尔法	254	114	8	pl004_0000
1	铠甲	305	精英·合金铠甲贝塔	255	114	8	pl004_0000
1	铠甲	306	精英·巨蜂铠甲阿尔法	256	116	8	pl007_0001
1	铠甲	307	精英·巨蜂铠甲贝塔	257	116	8	pl007_0001
1	铠甲	308	精英·巨甲虫铠甲阿尔法	258	116	8	pl017_0001
1	铠甲	309	精英·巨甲虫铠甲贝塔	259	116	8	pl017_0001
1	铠甲	318	精英·酸翼龙斗篷阿尔法	268	116	8	pl016_0000
1	铠甲	319	精英·酸翼龙斗篷贝塔	269	116	8	pl016_0000
1	铠甲	322	精英·冬翼龙斗篷阿尔法	272	116	8	pl103_0000
1	铠甲	323	精英·冬翼龙斗篷贝塔	273	116	8	pl103_0000
1	铠甲	324	精英·贼龙铠甲阿尔法	274	116	8	pl008_0001
1	铠甲	325	精英·贼龙铠甲贝塔	275	116	8	pl008_0001
1	铠甲	326	精英·眩鸟铠甲阿尔法	276	116	8	pl023_0001
1	铠甲	327	精英·眩鸟铠甲贝塔	277	116	8	pl023_0001
1	铠甲	328	精英·痹贼龙铠甲阿尔法	278	116	8	pl022_0001
1	铠甲	329	精英·痹贼龙铠甲贝塔	279	116	8	pl022_0001
1	铠甲	330	精英·岩贼龙铠甲阿尔法	280	120	8	pl039_0001
1	铠甲	331	精英·岩贼龙铠甲贝塔	281	120	8	pl039_0001
1	铠甲	332	精英·搔鸟铠甲阿尔法	282	116	8	pl009_0001
1	铠甲	333	精英·搔鸟铠甲贝塔	283	116	8	pl009_0001
1	铠甲	334	精英·毒妖鸟铠甲阿尔法	284	118	8	pl010_0001
1	铠甲	335	精英·毒妖鸟铠甲贝塔	285	118	8	pl010_0001
1	铠甲	336	精英·土砂龙铠甲阿尔法	286	118	8	pl012_0001
1	铠甲	337	精英·土砂龙铠甲贝塔	287	118	8	pl012_0001
1	铠甲	338	精英·泥鱼龙铠甲阿尔法	288	118	8	pl011_0001
1	铠甲	339	精英·泥鱼龙铠甲贝塔	289	118	8	pl011_0001
1	铠甲	340	精英·冰鱼龙铠甲阿尔法	290	118	8	pl110_0000
1	铠甲	341	精英·冰鱼龙铠甲贝塔	291	118	8	pl110_0000
1	铠甲	342	精英·飞雷龙铠甲阿尔法	292	120	8	pl013_0001
1	铠甲	343	精英·飞雷龙铠甲贝塔	293	120	8	pl013_0001
1	铠甲	344	精英·矿石铠甲阿尔法	294	128	8	pl025_0000
1	铠甲	345	精英·矿石铠甲贝塔	295	128	8	pl025_0000
1	铠甲	346	精英·猛牛龙铠甲阿尔法	296	130	8	pl084_0000
1	铠甲	347	精英·猛牛龙铠甲贝塔	297	130	8	pl084_0010
1	铠甲	348	精英·蛮颚龙铠甲阿尔法	298	132	8	pl020_0001
1	铠甲	349	精英·蛮颚龙铠甲贝塔	299	132	8	pl020_0011
1	铠甲	350	精英·雌火龙铠甲阿尔法	300	130	8	pl021_0001
1	铠甲	351	精英·雌火龙铠甲贝塔	301	130	8	pl021_0011
1	铠甲	352	精英·火龙心铠甲阿尔法	302	132	8	pl021_0101
1	铠甲	353	精英·火龙心铠甲贝塔	303	132	8	pl021_0111
1	铠甲	354	精英·浮空龙铠甲阿尔法	304	130	8	pl024_0001
1	铠甲	355	精英·浮空龙铠甲贝塔	305	130	8	pl024_0001
1	铠甲	356	精英·浮梦铠甲阿尔法	306	132	8	pl024_0101
1	铠甲	357	精英·浮梦铠甲贝塔	307	132	8	pl024_0101
1	铠甲	358	精英·妖水铠甲阿尔法	308	132	8	pl010_0101
1	铠甲	359	精英·妖水铠甲贝塔	309	132	8	pl010_0101
1	铠甲	360	精英·朱毒铠甲阿尔法	310	132	8	pl013_0101
1	铠甲	361	精英·朱毒铠甲贝塔	311	132	8	pl013_0101
1	铠甲	362	精英·骨锤龙铠甲阿尔法	312	134	8	pl028_0001
1	铠甲	363	精英·骨锤龙铠甲贝塔	313	134	8	pl028_0001
1	铠甲	364	【皮制】服装·身体	314	0	4	pl001_0000
1	铠甲	365	【锁甲】服装·身体	315	0	4	pl014_0000
1	铠甲	366	【猎人阿尔法】服装·身体	316	0	4	pl002_0000
1	铠甲	367	【猎人贝塔】服装·身体	317	0	4	pl002_0010
1	铠甲	368	【骨制】服装·身体	318	0	4	pl003_0000
1	铠甲	369	【合金】服装·身体	319	0	4	pl004_0000
1	铠甲	370	【巨蜂】服装·身体	320	0	4	pl007_0000
1	铠甲	371	【巨甲】服装·身体	321	0	4	pl017_0000
1	铠甲	378	精英·铸铁铠甲阿尔法	328	136	9	pl031_0000
1	铠甲	379	精英·铸铁铠甲贝塔	329	136	9	pl031_0000
1	铠甲	380	精英·冰牙龙铠甲阿尔法	330	138	9	pl089_0000
1	铠甲	381	精英·冰牙龙铠甲贝塔	331	138	9	pl089_0010
1	铠甲	382	精英·火龙铠甲阿尔法	332	140	9	pl033_0001
1	铠甲	383	精英·火龙铠甲贝塔	333	140	9	pl033_0011
1	铠甲	384	精英·角龙铠甲阿尔法	334	140	9	pl034_0001
1	铠甲	385	精英·角龙铠甲贝塔	335	140	9	pl034_0011
1	铠甲	386	精英·风漂龙铠甲阿尔法	336	140	9	pl027_0001
1	铠甲	387	精英·风漂龙铠甲贝塔	337	140	9	pl027_0011
1	铠甲	388	精英·惨爪铠甲阿尔法	338	140	9	pl029_0001
1	铠甲	389	精英·惨爪铠甲贝塔	339	140	9	pl029_0011
1	铠甲	390	精英·熔岩龙铠甲阿尔法	340	140	9	pl040_0001
1	铠甲	391	精英·熔岩龙铠甲贝塔	341	140	9	pl040_0001
1	铠甲	392	精英·爆锤龙铠甲阿尔法	342	144	9	pl041_0001
1	铠甲	393	精英·爆锤龙铠甲贝塔	343	144	9	pl041_0001
1	铠甲	394	精英·迅龙铠甲阿尔法	344	140	9	pl080_0000
1	铠甲	395	精英·迅龙铠甲贝塔	345	140	9	pl080_0010
1	铠甲	396	精英·斩龙铠甲阿尔法	346	142	9	pl081_0000
1	铠甲	397	精英·斩龙铠甲贝塔	347	142	9	pl081_0010
1	铠甲	398	精英·碎龙铠甲阿尔法	348	142	9	pl082_0000
1	铠甲	399	精英·碎龙铠甲贝塔	349	142	9	pl082_0010
1	铠甲	400	精英·轰龙铠甲阿尔法	350	142	9	pl083_0000
1	铠甲	401	精英·轰龙铠甲贝塔	351	142	9	pl083_0010
1	铠甲	402	精英·雷颚铠甲阿尔法	352	146	10	pl020_0101
1	铠甲	403	精英·雷颚铠甲贝塔	353	146	10	pl020_0111
1	铠甲	404	【贼龙】服装·身体	354	0	4	pl008_0000
1	铠甲	405	【搔鸟】服装·身体	355	0	4	pl009_0000
1	铠甲	406	精英·黑带铠甲阿尔法	356	150	10	pl093_0000
1	铠甲	407	精英·黑带铠甲贝塔	357	150	10	pl093_0000
1	铠甲	411	【眩鸟】服装·身体	361	0	4	pl023_0000
1	铠甲	412	【痹贼龙】服装·身体	362	0	4	pl022_0000
1	铠甲	413	精英·霜漂铠甲阿尔法	363	146	10	pl027_0500
1	铠甲	414	精英·霜漂铠甲贝塔	364	146	10	pl027_0510
1	铠甲	415	精英·火龙魂铠甲阿尔法	365	148	10	pl033_0101
1	铠甲	416	精英·火龙魂铠甲贝塔	366	148	10	pl033_0111
1	铠甲	417	精英·暴君角龙铠甲阿尔法	367	148	10	pl034_0101
1	铠甲	418	精英·暴君角龙铠甲贝塔	368	148	10	pl034_0111
1	铠甲	419	精英·亡爪铠甲阿尔法	369	148	10	pl029_0101
1	铠甲	420	精英·亡爪铠甲贝塔	370	148	10	pl029_0111
1	铠甲	421	精英·斩黄铠甲阿尔法	371	150	10	pl081_0100
1	铠甲	422	精英·斩黄铠甲贝塔	372	150	10	pl081_0110
1	铠甲	423	精英·机械铠甲阿尔法	373	142	9	pl091_0000
1	铠甲	424	精英·机械铠甲贝塔	374	142	9	pl091_0000
1	铠甲	426	【毒妖鸟阿尔法】服装·身体	376	0	4	pl010_0000
1	铠甲	427	【毒妖鸟贝塔】服装·身体	377	0	4	pl010_0010
1	铠甲	428	精英·杜宾铠甲阿尔法	378	152	10	pl044_0000
1	铠甲	429	精英·杜宾铠甲贝塔	379	152	10	pl044_0000
1	铠甲	430	精英·大马士革铠甲阿尔法	380	152	10	pl043_0000
1	铠甲	431	精英·大马士革铠甲贝塔	381	152	10	pl043_0010
1	铠甲	432	精英·雪崩铠甲阿尔法	382	154	11	pl085_0000
1	铠甲	433	精英·雪崩铠甲贝塔	383	154	11	pl085_0010
1	铠甲	434	精英·矜持铠甲阿尔法	384	154	10	pl042_0500
1	铠甲	435	精英·矜持铠甲贝塔	385	154	10	pl042_0510
1	铠甲	436	精英·死灭铠甲阿尔法	386	156	11	pl032_0500
1	铠甲	437	精英·死灭铠甲贝塔	387	156	11	pl032_0510
1	铠甲	438	精英·帝王铠甲阿尔法	388	156	11	pl046_0001
1	铠甲	439	精英·帝王铠甲贝塔	389	156	11	pl046_0011
1	铠甲	440	精英·钢龙恐惧阿尔法	390	156	11	pl047_0001
1	铠甲	441	精英·钢龙恐惧贝塔	391	156	11	pl047_0011
1	铠甲	442	精英·麒麟服饰阿尔法	392	154	11	pl035_0001
1	铠甲	443	精英·麒麟服饰贝塔	393	154	11	pl035_0011
1	铠甲	444	精英·触角铠甲阿尔法	394	158	11	pl086_0000
1	铠甲	445	精英·触角铠甲贝塔	395	158	11	pl086_0010
1	铠甲	446	【蒸汽贵族阿尔法】服装·身体	396	0	9	pl104_0000
1	铠甲	447	【土砂龙】服装·身体	397	0	4	pl012_0000
1	铠甲	448	精英·公会宫殿铠甲阿尔法	398	154	10	pl094_0000
1	铠甲	449	精英·公会宫殿铠甲贝塔	399	154	10	pl094_0000
1	铠甲	450	精英·弧锁铠甲阿尔法	400	142	9	pl104_0000
1	铠甲	451	精英·弧锁铠甲贝塔	401	142	9	pl104_0000
1	铠甲	453	精英·狂纹铠甲阿尔法	403	166	11	pl030_0500
1	铠甲	454	精英·狂纹铠甲贝塔	404	166	11	pl030_0510
1	铠甲	455	精英·迦楼罗铠甲阿尔法	405	162	11	pl088_0000
1	铠甲	456	精英·迦楼罗铠甲贝塔	406	162	11	pl088_0010
1	铠甲	457	精英·贪欲铠甲阿尔法	407	156	10	pl050_0500
1	铠甲	458	精英·贪欲铠甲贝塔	408	156	10	pl050_0510
1	铠甲	459	【蛮颚龙阿尔法】服装·身体	409	0	4	pl020_0000
1	铠甲	460	【蛮颚龙贝塔】服装·身体	410	0	4	pl020_0010
1	铠甲	461	精英·公会成果身体阿尔法	411	162	11	pl092_0000
1	铠甲	462	精英·公会成果身体贝塔	412	162	11	pl092_0000
1	铠甲	464	精英·金黄澄月铠甲阿尔法	414	162	11	pl021_0200
1	铠甲	465	精英·金黄澄月铠甲贝塔	415	162	11	pl021_0210
1	铠甲	466	精英·银白耀日铠甲阿尔法	416	164	11	pl033_0200
1	铠甲	467	精英·银白耀日铠甲贝塔	417	164	11	pl033_0210
1	铠甲	468	【泥鱼龙】服装·身体	418	0	4	pl011_0000
1	铠甲	469	【飞雷龙】服装·身体	419	0	4	pl013_0000
1	铠甲	470	精英·雷狼龙铠甲阿尔法	420	158	10	pl107_0000
1	铠甲	471	精英·雷狼龙铠甲贝塔	421	158	10	pl107_0010
1	铠甲	472	精英·狱狼龙铠甲阿尔法	422	160	10	pl107_0100
1	铠甲	473	精英·狱狼龙铠甲贝塔	423	160	10	pl107_0110
1	铠甲	474	精英·黑狼鸟铠甲阿尔法	424	154	10	pl108_0000
1	铠甲	475	精英·黑狼鸟铠甲贝塔	425	154	10	pl108_0010
1	铠甲	476	精英·铸岛熔岩皮阿尔法	426	160	11	pl038_0000
1	铠甲	477	精英·铸岛熔岩皮贝塔	427	160	11	pl038_0010
1	铠甲	478	精英·金色羽织阿尔法	428	158	10	pl109_0000
1	铠甲	479	精英·金色羽织贝塔	429	158	10	pl109_0010
1	铠甲	480	精英·齐天衣阿尔法	430	170	11	pl109_0500
1	铠甲	481	精英·齐天衣贝塔	431	170	11	pl109_0510
1	铠甲	482	精英·铁腕铠甲阿尔法	432	170	11	pl082_0500
1	铠甲	483	精英·铁腕铠甲贝塔	433	170	11	pl082_0510
1	铠甲	484	精英·龙纹刻印封铠阿尔法	434	168	11	pl087_0000
1	铠甲	485	精英·龙纹刻印封铠贝塔	435	168	11	pl087_0010
1	铠甲	486	精英·煌黑龙灵魂阿尔法	436	160	11	pl052_0000
1	铠甲	487	精英·煌黑龙灵魂贝塔	437	160	11	pl052_0010
1	铠甲	492	精英·皇后铠甲阿尔法	442	164	11	pl051_0001
1	铠甲	493	精英·皇后铠甲贝塔	443	164	11	pl051_0011
1	铠甲	494	精英·绚辉龙铠罗铠甲阿尔法	444	176	11	pl049_0001
1	铠甲	495	精英·绚辉龙铠罗铠甲贝塔	445	176	11	pl049_0011
1	铠甲	496	精英·蔷薇服装阿尔法	446	150	9	pl124_0000
1	铠甲	497	【浮空龙】服装·身体	447	0	4	pl024_0000
1	铠甲	498	精英·热情身体阿尔法	448	156	9	pl125_0000
1	铠甲	499	【雌火龙阿尔法】服装·身体	449	0	4	pl021_0000
1	铠甲	500	精英·魔界之主【外套】阿尔法	450	162	10	pl126_0000
1	铠甲	501	【雌火龙贝塔】服装·身体	451	0	4	pl021_0010
1	铠甲	502	精英·风火轮服饰阿尔法	452	120	8	pl127_0000
1	铠甲	503	【骨锤龙阿尔法】服装·身体	453	0	5	pl028_0000
1	铠甲	504	精英·阿斯特拉服饰阿尔法	454	140	8	pl128_0000
1	铠甲	505	【骨锤龙贝塔】服装·身体	455	0	5	pl028_0010
1	铠甲	506	【蔷薇】服装·身体	456	0	9	pl124_0000
1	铠甲	507	【热情】服装·身体	457	0	9	pl125_0000
1	铠甲	508	【魔界之主】服装·身体	458	0	10	pl126_0000
1	铠甲	509	【风火轮】服装·身体	459	0	8	pl127_0000
1	铠甲	510	【阿斯特拉】服装·身体	460	0	8	pl128_0000
1	铠甲	511	【矿石】服装·身体	461	0	5	pl025_0000
1	铠甲	512	【浴场】服装·身体	462	0	8	pl106_0000
1	铠甲	517	精英·健美身体阿尔法	467	154	10	pl115_0000
1	铠甲	518	精英·轰吼铠甲阿尔法	468	158	10	pl083_0100
1	铠甲	519	精英·轰吼铠甲贝塔	469	158	10	pl083_0110
1	铠甲	520	守护者服装阿尔法	470	50	5	pl121_0000
1	铠甲	521	【结云】服装·身体	471	0	6	pl122_0000
1	铠甲	522	【银骑士】服装·身体	472	0	6	pl123_0000
1	铠甲	523	HARDUMMY	473	132	11	pl068_0010
1	铠甲	524	精英·触角铠甲伽马	474	176	11	pl086_0020
1	铠甲	525	【苍星之将】服装·身体	475	0	7	pl072_0000
1	铠甲	526	精英·苍世武士【羽织】阿尔法	476	170	11	pl072_0001
1	铠甲	527	精英·雪崩铠甲伽马	477	180	11	pl085_0020
1	铠甲	528	精英·霜刃冰牙龙铠甲阿尔法	478	162	10	pl089_0500
1	铠甲	529	精英·霜刃冰牙龙铠甲贝塔	479	162	10	pl089_0510
1	铠甲	530	精英·龙皮阿尔法	480	180	11	pl129_0000
1	铠甲	531	精英·龙皮贝塔	481	180	11	pl129_0010
1	铠甲	532	HARDUMMY	482	160	11	pl068_0020
1	铠甲	533	Unavailable	483	0	0	无
1	铠甲	534	精英·里昂身体阿尔法	484	150	11	pl130_0000
1	铠甲	535	精英·克莱尔身体阿尔法	485	150	11	pl131_0000
1	铠甲	536	【里昂】服装·身体	486	0	11	pl130_0000
1	铠甲	537	【克莱尔】服装·身体	487	0	11	pl131_0000
1	铠甲	539	【酸翼龙】服装·身体	489	0	4	pl016_0000
1	铠甲	540	【岩贼龙】服装·身体	490	0	4	pl039_0000
1	铠甲	541	【铸铁】服装·身体	491	0	5	pl031_0000
1	铠甲	542	【火龙心阿尔法】服装·身体	492	0	5	pl021_0100
1	铠甲	543	【火龙心贝塔】服装·身体	493	0	5	pl021_0110
1	铠甲	544	【熔岩龙阿尔法】服装·身体	494	0	5	pl040_0000
1	铠甲	545	【熔岩龙贝塔】服装·身体	495	0	5	pl040_0010
1	铠甲	546	【风漂龙阿尔法】服装·身体	496	0	5	pl027_0000
1	铠甲	547	【风漂龙贝塔】服装·身体	497	0	5	pl027_0010
1	铠甲	548	【惨爪龙阿尔法】服装·身体	498	0	5	pl029_0000
1	铠甲	549	【惨爪龙贝塔】服装·身体	499	0	5	pl029_0010
1	铠甲	550	【火龙阿尔法】服装·身体	500	0	5	pl033_0000
1	铠甲	551	【火龙贝塔】服装·身体	501	0	5	pl033_0010
1	铠甲	552	【火龙魂阿尔法】服装·身体	502	0	6	pl033_0100
1	铠甲	553	【火龙魂贝塔】服装·身体	503	0	6	pl033_0110
1	铠甲	554	【角龙阿尔法】服装·身体	504	0	5	pl034_0000
1	铠甲	555	【角龙贝塔】服装·身体	505	0	5	pl034_0010
1	铠甲	556	【暴君角龙阿尔法】服装·身体	506	0	6	pl034_0100
1	铠甲	557	【暴君角龙贝塔】服装·身体	507	0	6	pl034_0110
1	铠甲	558	【爆锤龙阿尔法】服装·身体	508	0	6	pl041_0000
1	铠甲	559	【爆锤龙贝塔】服装·身体	509	0	6	pl041_0010
1	铠甲	560	【爆鳞龙阿尔法】服装·身体	510	0	6	pl042_0000
1	铠甲	561	【爆鳞龙贝塔】服装·身体	511	0	6	pl042_0010
1	铠甲	562	【残虐阿尔法】服装·身体	512	0	6	pl050_0000
1	铠甲	563	【残虐贝塔】服装·身体	513	0	6	pl050_0010
1	铠甲	564	【杜宾阿尔法】服装·身体	514	0	6	pl044_0000
1	铠甲	565	【杜宾贝塔】服装·身体	515	0	6	pl044_0000
1	铠甲	566	【大马士革阿尔法】服装·身体	516	0	6	pl043_0000
1	铠甲	567	【大马士革贝塔】服装·身体	517	0	6	pl043_0010
1	铠甲	568	【铸岛熔岩阿尔法】服装·身体	518	0	7	pl038_0000
1	铠甲	569	【铸岛熔岩贝塔】服装·身体	519	0	7	pl038_0010
1	铠甲	570	【铸岛熔岩伽马】服装·身体	520	0	7	pl038_0020
1	铠甲	571	【战纹阿尔法】服装·身体	521	0	7	pl030_0000
1	铠甲	572	【战纹贝塔】服装·身体	522	0	7	pl030_0010
1	铠甲	573	【战纹伽马】服装·身体	523	0	7	pl030_0020
1	铠甲	574	【帝王阿尔法】服装·身体	524	0	7	pl046_0000
1	铠甲	575	【帝王贝塔】服装·身体	525	0	7	pl046_0010
1	铠甲	576	【帝王伽马】服装·身体	526	0	7	pl046_0020
1	铠甲	577	【钢龙阿尔法】服装·身体	527	0	7	pl047_0000
1	铠甲	578	【钢龙贝塔】服装·身体	528	0	7	pl047_0010
1	铠甲	579	【钢龙伽马】服装·身体	529	0	7	pl047_0020
1	铠甲	580	【乌尔德阿尔法】服装·身体	530	0	7	pl032_0000
1	铠甲	581	【乌尔德贝塔】服装·身体	531	0	7	pl032_0010
1	铠甲	582	【乌尔德伽马】服装·身体	532	0	7	pl032_0020
1	铠甲	583	【麒麟阿尔法】服装·身体	533	0	7	pl035_0000
1	铠甲	584	【麒麟贝塔】服装·身体	534	0	7	pl035_0010
1	铠甲	585	【麒麟伽马】服装·身体	535	0	7	pl035_0020
1	铠甲	586	【冥灯幽火阿尔法】服装·身体	536	0	7	pl045_0000
1	铠甲	587	【冥灯幽火贝塔】服装·身体	537	0	7	pl045_0010
1	铠甲	588	【冥灯幽火伽马】服装·身体	538	0	7	pl045_0020
1	铠甲	589	【皇后阿尔法】服装·身体	539	0	7	pl051_0000
1	铠甲	590	【皇后贝塔】服装·身体	540	0	7	pl051_0010
1	铠甲	591	【皇后伽马】服装·身体	541	0	7	pl051_0020
1	铠甲	592	【绚辉龙铠罗阿尔法】服装·身体	542	0	7	pl049_0000
1	铠甲	593	【绚辉龙铠罗贝塔】服装·身体	543	0	7	pl049_0010
1	铠甲	594	【绚辉龙铠罗伽马】服装·身体	544	0	7	pl049_0020
1	铠甲	595	【精英·巨蜂】服装·身体	546	0	8	pl007_0001
1	铠甲	596	【精英·巨甲虫】服装·身体	547	0	8	pl017_0001
1	铠甲	598	【精英·冬翼龙】服装·身体	549	0	8	pl103_0000
1	铠甲	599	【精英·贼龙】服装·身体	550	0	8	pl008_0001
1	铠甲	600	【精英·眩鸟】服装·身体	551	0	8	pl023_0001
1	铠甲	601	【精英·痹贼龙】服装·身体	552	0	8	pl022_0001
1	铠甲	602	【精英·岩贼龙】服装·身体	553	0	8	pl039_0001
1	铠甲	603	【精英·搔鸟】服装·身体	554	0	8	pl009_0001
1	铠甲	604	【精英·毒妖鸟】服装·身体	555	0	8	pl010_0001
1	铠甲	605	【精英·妖水】服装·身体	556	0	8	pl010_0101
1	铠甲	606	【精英·土砂龙】服装·身体	557	0	8	pl012_0001
1	铠甲	607	【精英·泥鱼龙】服装·身体	558	0	8	pl011_0001
1	铠甲	608	【精英·冰鱼龙】服装·身体	559	0	8	pl110_0000
1	铠甲	609	【精英·飞雷龙】服装·身体	560	0	8	pl013_0001
1	铠甲	610	【精英·朱毒】服装·身体	561	0	8	pl013_0101
