武器类型ID	武器类型	武器ID	武器名称	稀有度	模型类型	主模型地址	附件模型地址
3	太刀	222	冥燈龍太刀改	11	组合模型	wp/swo/swo003	wp/swo/parts/op_swo011
3	太刀	223	天上天下天地無雙刀	10	独立模型	wp/swo/swo001	
3	太刀	224	業刀破滅	11	独立模型	wp/swo/swo018	
3	太刀	225	HARDUMMY	11	独立模型	wp/swo/swo010	
3	太刀	226	鬼薙刀	10	独立模型	wp/swo/swo024	
3	太刀	227	鬼神薙刀【阿修羅】	11	独立模型	wp/swo/swo025	
3	太刀	228	Unavailable	0	组合模型	wp/swo/swo001	
3	太刀	229	Unavailable	0	组合模型	wp/swo/swo001	
3	太刀	230	魂焰龍刀‧炎妃	11	组合模型	wp/swo/swo009	
3	太刀	231	魂焰龍刀‧滅盡	11	组合模型	wp/swo/swo009	wp/swo/parts/op_swo005
3	太刀	232	魂焰龍刀‧冥燈	11	组合模型	wp/swo/swo009	wp/swo/parts/op_swo011
3	太刀	233	吼虎刀	10	独立模型	wp/swo/swo032	
3	太刀	234	吼虎刀【餓咬】	11	独立模型	wp/swo/swo032	
3	太刀	235	鋼鐵十字鎬【採掘狂】	9	独立模型	wp/swo/swo030	
3	太刀	236	超鋼鐵十字鎬【採掘鬼】	10	独立模型	wp/swo/swo030	
3	太刀	237	公會宮殿配刀	9	独立模型	wp/swo/swo031	
3	太刀	238	大鬼薙刀	11	独立模型	wp/swo/swo024	
3	太刀	239	Unavailable	0	组合模型	wp/swo/swo001	
3	太刀	240	Unavailable	0	组合模型	wp/swo/swo001	
3	太刀	241	Unavailable	0	组合模型	wp/swo/swo001	
3	太刀	242	Unavailable	0	组合模型	wp/swo/swo001	
3	太刀	243	宮廷禮刀【將星】	11	独立模型	wp/swo/swo031	
3	太刀	244	Unavailable	0	组合模型	wp/swo/swo001	
3	太刀	245	Unavailable	0	组合模型	wp/swo/swo001	
3	太刀	246	Unavailable	0	组合模型	wp/swo/swo001	
3	太刀	247	赤龍閃光刃‧火	11	独立模型 (冥赤武器)	wp/swo/swo026	
3	太刀	248	赤龍閃光刃‧水	11	独立模型 (冥赤武器)	wp/swo/swo026	
3	太刀	249	赤龍閃光刃‧冰	11	独立模型 (冥赤武器)	wp/swo/swo026	
3	太刀	250	赤龍閃光刃‧雷	11	独立模型 (冥赤武器)	wp/swo/swo026	
3	太刀	251	赤龍閃光刃‧龍	11	独立模型 (冥赤武器)	wp/swo/swo026	
3	太刀	252	赤龍閃光刃‧毒	11	独立模型 (冥赤武器)	wp/swo/swo026	
3	太刀	253	赤龍閃光刃‧麻痺	11	独立模型 (冥赤武器)	wp/swo/swo026	
3	太刀	254	赤龍閃光刃‧睡眠	11	独立模型 (冥赤武器)	wp/swo/swo026	
3	太刀	255	赤龍閃光刃‧爆破	11	独立模型 (冥赤武器)	wp/swo/swo026	
3	太刀	256	赤龍閃光刃‧火	11	独立模型 (冥赤武器)	wp/swo/swo035	
3	太刀	257	赤龍閃光刃‧水	11	独立模型 (冥赤武器)	wp/swo/swo035	
3	太刀	258	赤龍閃光刃‧冰	11	独立模型 (冥赤武器)	wp/swo/swo035	
3	太刀	259	赤龍閃光刃‧雷	11	独立模型 (冥赤武器)	wp/swo/swo035	
3	太刀	260	赤龍閃光刃‧龍	11	独立模型 (冥赤武器)	wp/swo/swo035	
3	太刀	261	赤龍閃光刃‧毒	11	独立模型 (冥赤武器)	wp/swo/swo035	
3	太刀	262	赤龍閃光刃‧麻痺	11	独立模型 (冥赤武器)	wp/swo/swo035	
3	太刀	263	赤龍閃光刃‧睡眠	11	独立模型 (冥赤武器)	wp/swo/swo035	
3	太刀	264	赤龍閃光刃‧爆破	11	独立模型 (冥赤武器)	wp/swo/swo035	
3	太刀	265	金色的太刀‧水	9	组合模型 (凯罗武器)	wp/swo/bs_swo007	
3	太刀	266	金色的太刀‧毒	9	组合模型 (凯罗武器)	wp/swo/bs_swo007	
3	太刀	267	金色的太刀‧麻痺	9	组合模型 (凯罗武器)	wp/swo/bs_swo007	
3	太刀	268	金色的太刀‧搔	9	组合模型 (凯罗武器)	wp/swo/bs_swo007	wp/swo/parts/op_swo001
3	太刀	269	金色的太刀‧泥魚	9	组合模型 (凯罗武器)	wp/swo/bs_swo007	wp/swo/parts/op_swo002
3	太刀	270	金色的太刀‧飛雷	9	组合模型 (凯罗武器)	wp/swo/bs_swo007	wp/swo/parts/op_swo003
3	太刀	271	金色的太刀‧蠻顎	9	组合模型 (凯罗武器)	wp/swo/bs_swo007	wp/swo/parts/op_swo004
3	太刀	272	金色的太刀‧黑甲	9	组合模型 (凯罗武器)	wp/swo/bs_swo007	wp/swo/parts/op_swo006
3	太刀	273	金色的太刀‧眩	9	组合模型 (凯罗武器)	wp/swo/bs_swo007	wp/swo/parts/op_swo007
3	太刀	274	金色的太刀‧風漂	9	组合模型 (凯罗武器)	wp/swo/bs_swo007	wp/swo/parts/op_swo008
3	太刀	275	金色的太刀‧屍套	9	组合模型 (凯罗武器)	wp/swo/bs_swo007	wp/swo/parts/op_swo009
3	太刀	276	金色的太刀‧爆鎚	9	组合模型 (凯罗武器)	wp/swo/bs_swo007	wp/swo/parts/op_swo010
3	太刀	277	金色的太刀‧熔山	9	组合模型 (凯罗武器)	wp/swo/bs_swo007	wp/swo/parts/op_swo012
3	太刀	278	鎧羅劍‧搔	10	组合模型 (凯罗武器)	wp/swo/bs_swo008	wp/swo/parts/op_swo001
3	太刀	279	鎧羅劍‧泥魚	10	组合模型 (凯罗武器)	wp/swo/bs_swo008	wp/swo/parts/op_swo002
3	太刀	280	鎧羅劍‧飛雷	10	组合模型 (凯罗武器)	wp/swo/bs_swo008	wp/swo/parts/op_swo003
3	太刀	281	鎧羅劍‧蠻顎	10	组合模型 (凯罗武器)	wp/swo/bs_swo008	wp/swo/parts/op_swo004
3	太刀	282	鎧羅劍‧黑甲	10	组合模型 (凯罗武器)	wp/swo/bs_swo008	wp/swo/parts/op_swo006
3	太刀	283	鎧羅劍‧眩	10	组合模型 (凯罗武器)	wp/swo/bs_swo008	wp/swo/parts/op_swo007
3	太刀	284	鎧羅劍‧風漂	10	组合模型 (凯罗武器)	wp/swo/bs_swo008	wp/swo/parts/op_swo008
3	太刀	285	鎧羅劍‧屍套	10	组合模型 (凯罗武器)	wp/swo/bs_swo008	wp/swo/parts/op_swo009
3	太刀	286	鎧羅劍‧爆鎚	10	组合模型 (凯罗武器)	wp/swo/bs_swo008	wp/swo/parts/op_swo010
3	太刀	287	鎧羅劍‧熔山	10	组合模型 (凯罗武器)	wp/swo/bs_swo008	wp/swo/parts/op_swo012
3	太刀	288	鎧羅劍‧水	11	组合模型 (凯罗武器)	wp/swo/bs_swo008	
3	太刀	289	鎧羅劍‧毒	11	组合模型 (凯罗武器)	wp/swo/bs_swo008	
3	太刀	290	鎧羅劍‧麻痺	11	组合模型 (凯罗武器)	wp/swo/bs_swo008	
3	太刀	291	鎧羅劍‧火	11	组合模型 (凯罗武器)	wp/swo/bs_swo008	
3	太刀	292	帝王金太刀‧飛雷	11	组合模型 (凯罗武器)	wp/swo/bs_swo013	wp/swo/parts/op_swo003
3	太刀	293	帝王金太刀‧風漂	11	组合模型 (凯罗武器)	wp/swo/bs_swo013	wp/swo/parts/op_swo008
3	太刀	294	帝王金太刀‧屍套	11	组合模型 (凯罗武器)	wp/swo/bs_swo013	wp/swo/parts/op_swo009
3	太刀	295	帝王金太刀‧熔山	11	组合模型 (凯罗武器)	wp/swo/bs_swo013	wp/swo/parts/op_swo012
3	太刀	296	帝王金太刀‧水	11	组合模型 (凯罗武器)	wp/swo/bs_swo014	
3	太刀	297	帝王金太刀‧火	11	组合模型 (凯罗武器)	wp/swo/bs_swo014	
3	太刀	298	帝王金太刀‧麻痺	11	组合模型 (凯罗武器)	wp/swo/bs_swo014	
3	太刀	299	Unavailable	0	组合模型	wp/swo/swo001	
3	太刀	300	Unavailable	0	组合模型	wp/swo/swo001	
3	太刀	301	Unavailable	0	组合模型	wp/swo/swo001	
3	太刀	302	Unavailable	0	组合模型	wp/swo/swo001	
3	太刀	303	Unavailable	0	组合模型	wp/swo/swo001	
3	太刀	304	Unavailable	0	组合模型	wp/swo/swo001	
3	太刀	305	Unavailable	0	组合模型	wp/swo/swo001	
3	太刀	306	Unavailable	0	组合模型	wp/swo/swo001	
3	太刀	307	Unavailable	0	组合模型	wp/swo/swo001	
3	太刀	308	Unavailable	0	组合模型	wp/swo/swo001	
3	太刀	309	Unavailable	0	组合模型	wp/swo/swo001	
3	太刀	310	Unavailable	0	组合模型	wp/swo/swo001	
3	太刀	311	Unavailable	0	组合模型	wp/swo/swo001	
3	太刀	312	Unavailable	0	组合模型	wp/swo/swo001	
3	太刀	313	Unavailable	0	组合模型	wp/swo/swo001	
3	太刀	314	Unavailable	0	组合模型	wp/swo/swo001	
3	太刀	315	Unavailable	0	组合模型	wp/swo/swo001	
3	太刀	316	Unavailable	0	组合模型	wp/swo/swo001	
3	太刀	317	Unavailable	0	组合模型	wp/swo/swo001	
3	太刀	318	Unavailable	0	组合模型	wp/swo/swo001	
3	太刀	319	Unavailable	0	组合模型	wp/swo/swo001	
3	太刀	320	Unavailable	0	组合模型	wp/swo/swo001	
4	大锤	0	Unavailable	0	组合模型	wp/ham/ham001	
4	大锤	1	Unavailable	0	组合模型	wp/ham/ham001	
4	大锤	2	Unavailable	0	组合模型	wp/ham/ham001	
4	大锤	3	Unavailable	0	组合模型	wp/ham/ham001	
4	大锤	4	Unavailable	0	组合模型	wp/ham/ham001	
4	大锤	5	Unavailable	0	组合模型	wp/ham/ham001	
4	大锤	6	Unavailable	0	组合模型	wp/ham/ham001	
4	大锤	8	Unavailable	0	组合模型	wp/ham/ham001	
4	大锤	10	鐵鎚Ⅰ	0	组合模型	wp/ham/ham001	
4	大锤	11	鐵鎚Ⅱ	0	组合模型	wp/ham/ham001	
4	大锤	12	鐵鎚Ⅲ	1	组合模型	wp/ham/ham001	
4	大锤	13	鬼鐵	2	组合模型	wp/ham/ham002	
4	大锤	14	鬼鐵Ⅱ	3	组合模型	wp/ham/ham002	
4	大锤	15	鬼鐵Ⅲ	4	组合模型	wp/ham/ham002	
4	大锤	16	大鬼鐵Ⅰ	5	组合模型	wp/ham/ham002	
4	大锤	17	大鬼鐵Ⅱ	5	组合模型	wp/ham/ham002	
4	大锤	18	滅盡龍粉碎者	6	组合模型	wp/ham/ham001	wp/ham/parts/op_ham005
4	大锤	19	潰滅一擊	7	独立模型	wp/ham/ham004	
4	大锤	20	冰霜核心	3	独立模型	wp/ham/ham007	
4	大锤	21	冰霜核心改	5	独立模型	wp/ham/ham007	
4	大锤	22	慟泣冰河	6	独立模型	wp/ham/ham007	
4	大锤	23	水流鎚Ⅰ	1	组合模型	wp/ham/ham002	
4	大锤	24	水流鎚Ⅱ	2	组合模型	wp/ham/ham002	
4	大锤	25	水流鎚Ⅲ	3	组合模型	wp/ham/ham002	
4	大锤	26	激流強鎚Ⅰ	4	组合模型	wp/ham/ham001	
4	大锤	27	激流強鎚Ⅱ	5	组合模型	wp/ham/ham001	
4	大锤	28	激流強鎚Ⅲ	5	组合模型	wp/ham/ham001	
4	大锤	29	凶顎龍鎚Ⅰ	2	组合模型	wp/ham/ham002	wp/ham/parts/op_ham006
4	大锤	30	凶顎龍鎚Ⅱ	3	组合模型	wp/ham/ham002	wp/ham/parts/op_ham006
4	大锤	31	馬拉多戰鎚Ⅰ	4	组合模型	wp/ham/ham001	wp/ham/parts/op_ham006
4	大锤	32	馬拉多戰鎚Ⅱ	5	组合模型	wp/ham/ham001	wp/ham/parts/op_ham006
4	大锤	33	馬拉多戰鎚Ⅲ	5	组合模型	wp/ham/ham001	wp/ham/parts/op_ham006
4	大锤	34	花朵鎚Ⅰ	1	组合模型	wp/ham/ham001	wp/ham/parts/op_ham002
4	大锤	35	花朵鎚Ⅱ	2	组合模型	wp/ham/ham001	wp/ham/parts/op_ham002
4	大锤	36	花朵鎚Ⅲ	3	组合模型	wp/ham/ham001	wp/ham/parts/op_ham002
4	大锤	37	鮮豔花朵	4	独立模型	wp/ham/ham002	
4	大锤	38	花之女神	6	独立模型	wp/ham/ham002	
4	大锤	89	閃電鎚Ⅰ	2	组合模型	wp/ham/ham001	
4	大锤	90	閃電鎚Ⅱ	3	组合模型	wp/ham/ham001	
4	大锤	91	雷光強鎚Ⅰ	4	组合模型	wp/ham/ham002	
4	大锤	92	雷光強鎚Ⅱ	5	组合模型	wp/ham/ham002	
4	大锤	93	雷光強鎚Ⅲ	5	组合模型	wp/ham/ham002	
4	大锤	39	岩骨鎚Ⅰ	0	组合模型	wp/ham/ham003	
4	大锤	40	岩骨鎚Ⅱ	0	组合模型	wp/ham/ham003	
4	大锤	41	岩骨鎚Ⅲ	1	组合模型	wp/ham/ham003	
4	大锤	42	重岩骨鎚Ⅰ	2	组合模型	wp/ham/ham003	
4	大锤	43	重岩骨鎚Ⅱ	3	组合模型	wp/ham/ham003	
4	大锤	44	重岩骨鎚Ⅲ	4	组合模型	wp/ham/ham003	
4	大锤	45	大地之岩Ⅰ	5	组合模型	wp/ham/ham003	
4	大锤	46	大地之岩Ⅱ	5	组合模型	wp/ham/ham003	
4	大锤	47	屍套龍大鎚	6	组合模型	wp/ham/ham003	wp/ham/parts/op_ham008
4	大锤	48	惡靈禍根	7	独立模型	wp/ham/ham005	
4	大锤	49	銳骨鎚Ⅰ	2	组合模型	wp/ham/ham004	wp/ham/parts/op_ham007
4	大锤	50	銳骨鎚Ⅱ	3	组合模型	wp/ham/ham004	wp/ham/parts/op_ham007
4	大锤	51	骨鎚龍擊鎚Ⅰ	4	组合模型	wp/ham/ham003	wp/ham/parts/op_ham007
4	大锤	52	骨鎚龍擊鎚Ⅱ	5	组合模型	wp/ham/ham003	wp/ham/parts/op_ham007
4	大锤	53	骨鎚龍擊鎚Ⅲ	5	组合模型	wp/ham/ham003	wp/ham/parts/op_ham007
4	大锤	54	爆鎚粉碎者Ⅰ	5	组合模型	wp/ham/ham003	wp/ham/parts/op_ham010
4	大锤	55	爆鎚粉碎者Ⅱ	6	组合模型	wp/ham/ham003	wp/ham/parts/op_ham010
4	大锤	56	搔鳥釘鎚Ⅰ	1	组合模型	wp/ham/ham003	wp/ham/parts/op_ham001
4	大锤	57	搔鳥釘鎚Ⅱ	2	组合模型	wp/ham/ham003	wp/ham/parts/op_ham001
4	大锤	58	搔鳥釘鎚Ⅲ	3	组合模型	wp/ham/ham003	wp/ham/parts/op_ham001
4	大锤	59	衝擊釘鎚Ⅰ	4	组合模型	wp/ham/ham004	wp/ham/parts/op_ham001
4	大锤	60	衝擊釘鎚Ⅱ	5	组合模型	wp/ham/ham004	wp/ham/parts/op_ham001
4	大锤	61	衝擊釘鎚Ⅲ	5	组合模型	wp/ham/ham004	wp/ham/parts/op_ham001
4	大锤	62	銅頭鎚Ⅰ	3	组合模型	wp/ham/ham003	wp/ham/parts/op_ham009
4	大锤	63	銅頭鎚Ⅱ	4	组合模型	wp/ham/ham003	wp/ham/parts/op_ham009
4	大锤	64	爆鎚戰鎚Ⅰ	5	组合模型	wp/ham/ham004	wp/ham/parts/op_ham009
4	大锤	65	爆鎚戰鎚Ⅱ	6	组合模型	wp/ham/ham004	wp/ham/parts/op_ham009
4	大锤	67	土砂龍鏈枷Ⅰ	1	组合模型	wp/ham/ham003	wp/ham/parts/op_ham003
4	大锤	68	土砂龍鏈枷Ⅱ	2	组合模型	wp/ham/ham003	wp/ham/parts/op_ham003
4	大锤	69	土砂龍鏈枷Ⅲ	3	组合模型	wp/ham/ham003	wp/ham/parts/op_ham003
4	大锤	70	土砂龍粉碎者Ⅰ	4	组合模型	wp/ham/ham004	wp/ham/parts/op_ham003
4	大锤	71	土砂龍粉碎者Ⅱ	5	组合模型	wp/ham/ham004	wp/ham/parts/op_ham003
4	大锤	72	土砂龍粉碎者Ⅲ	5	组合模型	wp/ham/ham004	wp/ham/parts/op_ham003
4	大锤	73	火焰戰鎚Ⅰ	2	组合模型	wp/ham/ham003	wp/ham/parts/op_ham004
4	大锤	74	火焰戰鎚Ⅱ	3	组合模型	wp/ham/ham003	wp/ham/parts/op_ham004
4	大锤	75	蠻顎龍戰鎚Ⅰ	4	组合模型	wp/ham/ham004	wp/ham/parts/op_ham004
4	大锤	76	蠻顎龍戰鎚Ⅱ	5	组合模型	wp/ham/ham004	wp/ham/parts/op_ham004
4	大锤	77	蠻顎龍戰鎚Ⅲ	5	组合模型	wp/ham/ham004	wp/ham/parts/op_ham004
4	大锤	78	龍骨大鎚Ⅰ	2	组合模型	wp/ham/ham003	
4	大锤	79	龍骨大鎚Ⅱ	3	组合模型	wp/ham/ham003	
4	大锤	80	龍骨大鎚Ⅲ	5	组合模型	wp/ham/ham003	
4	大锤	94	熔山龍爆鎚	4	独立模型	wp/ham/ham006	
4	大锤	81	活火激發熔山龍爆鎚	7	独立模型	wp/ham/ham006	
4	大锤	82	黑鋼鎚Ⅰ	4	组合模型	wp/ham/ham002	
4	大锤	83	黑鋼鎚Ⅱ	5	组合模型	wp/ham/ham002	
4	大锤	84	鋼冰棍	6	独立模型	wp/ham/ham001	
4	大锤	85	巨大鋼龍錘	7	独立模型	wp/ham/ham001	
4	大锤	86	冥燈龍大鎚	7	组合模型	wp/ham/ham001	wp/ham/parts/op_ham011
4	大锤	87	牢獄錘	5	独立模型	wp/ham/ham003	
4	大锤	88	電擊錘	7	独立模型	wp/ham/ham003	
4	大锤	100	混沌之鎚	5	独立模型	wp/ham/ham008	
4	大锤	101	混沌猛擊	6	独立模型	wp/ham/ham008	
4	大锤	102	金色的鎚子‧水	5	组合模型 (凯罗武器)	wp/ham/bs_ham005	
4	大锤	103	金色的鎚子‧冰	5	组合模型 (凯罗武器)	wp/ham/bs_ham005	
4	大锤	104	金色的鎚子‧雷	5	组合模型 (凯罗武器)	wp/ham/bs_ham005	
4	大锤	105	金色的鎚子‧搔	5	组合模型 (凯罗武器)	wp/ham/bs_ham005	wp/ham/parts/op_ham001
4	大锤	106	金色的鎚子‧毒妖	5	组合模型 (凯罗武器)	wp/ham/bs_ham005	wp/ham/parts/op_ham002
4	大锤	107	金色的鎚子‧土砂	5	组合模型 (凯罗武器)	wp/ham/bs_ham005	wp/ham/parts/op_ham003
4	大锤	108	金色的鎚子‧蠻顎	5	组合模型 (凯罗武器)	wp/ham/bs_ham005	wp/ham/parts/op_ham004
4	大锤	109	金色的鎚子‧痺賊	5	组合模型 (凯罗武器)	wp/ham/bs_ham005	wp/ham/parts/op_ham006
4	大锤	110	金色的鎚子‧骨鎚	5	组合模型 (凯罗武器)	wp/ham/bs_ham005	wp/ham/parts/op_ham007
4	大锤	111	金色的鎚子‧屍套	5	组合模型 (凯罗武器)	wp/ham/bs_ham005	wp/ham/parts/op_ham008
4	大锤	112	金色的鎚子‧角	5	组合模型 (凯罗武器)	wp/ham/bs_ham005	wp/ham/parts/op_ham009
4	大锤	113	金色的鎚子‧爆鎚	5	组合模型 (凯罗武器)	wp/ham/bs_ham005	wp/ham/parts/op_ham010
4	大锤	114	鎧羅大錘‧搔	6	组合模型 (凯罗武器)	wp/ham/bs_ham006	wp/ham/parts/op_ham001
4	大锤	115	鎧羅大錘‧毒妖	6	组合模型 (凯罗武器)	wp/ham/bs_ham006	wp/ham/parts/op_ham002
4	大锤	116	鎧羅大錘‧土砂	6	组合模型 (凯罗武器)	wp/ham/bs_ham006	wp/ham/parts/op_ham003
4	大锤	117	鎧羅大錘‧蠻顎	6	组合模型 (凯罗武器)	wp/ham/bs_ham006	wp/ham/parts/op_ham004
4	大锤	118	鎧羅大錘‧痺賊	6	组合模型 (凯罗武器)	wp/ham/bs_ham006	wp/ham/parts/op_ham006
4	大锤	119	鎧羅大錘‧骨鎚	6	组合模型 (凯罗武器)	wp/ham/bs_ham006	wp/ham/parts/op_ham007
4	大锤	120	鎧羅大錘‧屍套	6	组合模型 (凯罗武器)	wp/ham/bs_ham006	wp/ham/parts/op_ham008
4	大锤	121	鎧羅大錘‧角	6	组合模型 (凯罗武器)	wp/ham/bs_ham006	wp/ham/parts/op_ham009
4	大锤	122	鎧羅大錘‧爆鎚	6	组合模型 (凯罗武器)	wp/ham/bs_ham006	wp/ham/parts/op_ham010
4	大锤	123	鎧羅大錘‧水	7	组合模型 (凯罗武器)	wp/ham/bs_ham006	
4	大锤	124	鎧羅大錘‧冰	7	组合模型 (凯罗武器)	wp/ham/bs_ham006	
4	大锤	125	鎧羅大錘‧雷	7	组合模型 (凯罗武器)	wp/ham/bs_ham006	
4	大锤	126	皇后鏈錘	6	组合模型	wp/ham/ham007	
4	大锤	127	皇后鏈錘‧炎妃	7	组合模型	wp/ham/ham007	
4	大锤	128	皇后鏈錘‧滅盡	7	组合模型	wp/ham/ham007	wp/ham/parts/op_ham005
4	大锤	129	皇后鏈錘‧冥燈	7	组合模型	wp/ham/ham007	wp/ham/parts/op_ham011
4	大锤	130	硬梆梆的針山	2	独立模型	wp/ham/ham018	
4	大锤	131	硬梆梆的怨氣	6	独立模型	wp/ham/ham018	
4	大锤	132	鎧羅大錘‧睡眠	7	组合模型 (凯罗武器)	wp/ham/bs_ham006	
4	大锤	133	帝王金鎚‧痺賊	7	组合模型 (凯罗武器)	wp/ham/bs_ham011	wp/ham/parts/op_ham006
4	大锤	134	帝王金鎚‧屍套	7	组合模型 (凯罗武器)	wp/ham/bs_ham011	wp/ham/parts/op_ham008
4	大锤	135	帝王金鎚‧爆鎚	7	组合模型 (凯罗武器)	wp/ham/bs_ham011	wp/ham/parts/op_ham010
4	大锤	136	帝王金鎚‧水	7	组合模型 (凯罗武器)	wp/ham/bs_ham012	
4	大锤	137	帝王金鎚‧冰	7	组合模型 (凯罗武器)	wp/ham/bs_ham012	
4	大锤	138	帝王金鎚‧雷	7	组合模型 (凯罗武器)	wp/ham/bs_ham012	
4	大锤	139	帝王金鎚‧爆破	7	组合模型 (凯罗武器)	wp/ham/bs_ham012	
4	大锤	140	防衛隊鋼鐵製戰鎚Ⅰ	0	组合模型	wp/ham/ham002	
4	大锤	141	防衛隊鋼鐵製戰鎚Ⅱ	2	组合模型	wp/ham/ham002	
4	大锤	142	防衛隊鋼鐵製戰鎚Ⅲ	4	组合模型	wp/ham/ham002	
4	大锤	143	防衛隊鋼鐵製戰鎚Ⅳ	5	组合模型	wp/ham/ham002	
4	大锤	144	防衛隊鋼鐵製戰鎚Ⅴ	6	组合模型	wp/ham/ham002	
4	大锤	145	Unavailable	0	组合模型	wp/ham/ham001	
4	大锤	146	Unavailable	0	组合模型	wp/ham/ham001	
4	大锤	147	Unavailable	0	组合模型	wp/ham/ham001	
4	大锤	148	Unavailable	0	组合模型	wp/ham/ham001	
4	大锤	149	Unavailable	0	组合模型	wp/ham/ham001	
4	大锤	150	黑鐵Ⅰ	8	组合模型	wp/ham/ham002	
4	大锤	151	黑鐵Ⅱ	9	组合模型	wp/ham/ham002	
4	大锤	152	黑鐵Ⅲ	10	组合模型	wp/ham/ham002	
4	大锤	153	紅色衝擊	9	独立模型	wp/ham/ham022	
4	大锤	154	火龍碎弗拉岡	9	独立模型	wp/ham/ham022	
4	大锤	155	星碎殞落	11	独立模型	wp/ham/ham023	
4	大锤	156	潰滅一擊【壞】	11	独立模型	wp/ham/ham011	
4	大锤	157	慟泣冰河‧改	9	独立模型	wp/ham/ham007	
4	大锤	158	冰鐵毀壞	10	独立模型	wp/ham/ham007	
4	大锤	159	激流強鎚Ⅳ	8	组合模型	wp/ham/ham001	
4	大锤	160	水流花仙	8	独立模型	wp/ham/ham009	
4	大锤	161	水流花仙‧改	9	独立模型	wp/ham/ham009	
4	大锤	162	水流花神	10	独立模型	wp/ham/ham009	
4	大锤	163	冰尖強鎚Ⅰ	9	组合模型	wp/ham/ham001	wp/ham/parts/op_ham017
4	大锤	164	冰尖強鎚Ⅱ	9	组合模型	wp/ham/ham001	wp/ham/parts/op_ham017
4	大锤	165	蛇神戰鎚Ⅰ	8	组合模型	wp/ham/ham008	wp/ham/parts/op_ham006
4	大锤	166	蛇神戰鎚Ⅱ	9	组合模型	wp/ham/ham008	wp/ham/parts/op_ham006
4	大锤	167	夜神大錘Ⅰ	8	组合模型	wp/ham/ham001	wp/ham/parts/op_ham015
4	大锤	168	夜神大錘Ⅱ	9	组合模型	wp/ham/ham001	wp/ham/parts/op_ham015
4	大锤	169	花之女神‧改	8	独立模型	wp/ham/ham002	
4	大锤	170	聖地花神	9	独立模型	wp/ham/ham002	
4	大锤	171	隱密破擊者	9	独立模型	wp/ham/ham012	
4	大锤	172	隱密破擊者‧改	9	独立模型	wp/ham/ham012	
4	大锤	173	夜行錘【常闇】	10	独立模型	wp/ham/ham012	
4	大锤	174	雷光強鎚Ⅳ	8	组合模型	wp/ham/ham002	
4	大锤	175	王錘神雷	9	独立模型	wp/ham/ham020	
4	大锤	176	王錘神雷‧改	10	独立模型	wp/ham/ham020	
4	大锤	177	王牙錘【大雷】	11	独立模型	wp/ham/ham020	
4	大锤	178	獄錘龍額	10	独立模型	wp/ham/ham021	
4	大锤	179	狼牙鎚【食獄】	11	独立模型	wp/ham/ham021	
4	大锤	180	蓋亞終結者 Ⅰ	8	组合模型	wp/ham/ham009	
4	大锤	181	蓋亞終結者 Ⅱ	9	组合模型	wp/ham/ham009	
4	大锤	182	蓋亞終結者 Ⅲ	10	组合模型	wp/ham/ham009	
4	大锤	183	嚴冰風雲者	10	组合模型	wp/ham/ham010	
4	大锤	184	冰軍極地	11	组合模型	wp/ham/ham010	
4	大锤	185	惡靈的復仇	10	独立模型	wp/ham/ham010	
4	大锤	186	淵藪惡靈	11	独立模型	wp/ham/ham010	
4	大锤	187	骨鎚龍終結者 Ⅰ	8	组合模型	wp/ham/ham009	wp/ham/parts/op_ham007
4	大锤	188	骨鎚龍終結者 Ⅱ	9	组合模型	wp/ham/ham009	wp/ham/parts/op_ham007
4	大锤	189	轟龍紋錘	9	独立模型	wp/ham/ham019	
4	大锤	190	轟龍紋錘‧改	9	独立模型	wp/ham/ham019	
4	大锤	191	轟錘【虎丸】	10	独立模型	wp/ham/ham019	
4	大锤	192	重甲鎚爆鎚龍Ⅰ	9	组合模型	wp/ham/ham004	wp/ham/parts/op_ham010
4	大锤	193	重甲鎚爆鎚龍Ⅱ	9	组合模型	wp/ham/ham004	wp/ham/parts/op_ham010
4	大锤	194	灼炎之吞噬者	9	独立模型	wp/ham/ham014	
4	大锤	195	灼炎之吞噬者‧改	9	独立模型	wp/ham/ham014	
4	大锤	196	斬龍錘能源	10	独立模型	wp/ham/ham014	
4	大锤	197	巢穴鉤爪Ⅰ	8	组合模型	wp/ham/ham009	wp/ham/parts/op_ham001
4	大锤	198	巢穴鉤爪Ⅱ	9	组合模型	wp/ham/ham009	wp/ham/parts/op_ham001
4	大锤	199	巨牛大蹄Ⅰ	8	组合模型	wp/ham/ham004	wp/ham/parts/op_ham019
4	大锤	200	巨牛大蹄Ⅱ	9	组合模型	wp/ham/ham004	wp/ham/parts/op_ham019
4	大锤	201	Unavailable	0	组合模型	wp/ham/ham001	
4	大锤	202	爆鎚戰鎚Ⅲ	9	组合模型	wp/ham/ham004	wp/ham/parts/op_ham009
4	大锤	203	混沌戰鎚	9	组合模型	wp/ham/ham004	wp/ham/parts/op_ham023
4	大锤	204	硫鐵合交	9	独立模型	wp/ham/ham015	
4	大锤	205	暗穴硫斬鎚	10	独立模型	wp/ham/ham015	
4	大锤	206	土砂龍衝擊Ⅰ	8	组合模型	wp/ham/ham009	wp/ham/parts/op_ham003
4	大锤	207	土砂龍衝擊Ⅱ	9	组合模型	wp/ham/ham009	wp/ham/parts/op_ham003
4	大锤	208	碎龍之尾	9	独立模型	wp/ham/ham013	
4	大锤	209	爆錘月之尾	10	独立模型	wp/ham/ham013	
