Quest ID	Quest Name	Quest Target	Fail Condition
01503	Pod całunem śmierci	Zabij Welonowego Vaal Hazaka	Koniec czasuTrzykrotne zemdlenie
01504	Światło z otchłani	Zabij Namiella	Koniec czasuTrzykrotne zemdlenie
01521	Miecze skrzyżowane nad szronem	Zabij Velkhana	Koniec czasuTrzykrotne zemdlenie
01551	Zwiastun czystych niebios	Zabij Kushalę Daorę	Koniec czasuTrzykrotne zemdlenie
01552	Nadchodzi niosący śmierć	Zabij Welonowego Vaal Hazaka	Koniec czasuTrzykrotne zemdlenie
01561	Królewska audiencja na piasku	Zabij Teostrę	Koniec czasuTrzykrotne zemdlenie
01562	Bankiet u tyrana	Upoluj Dzikiego Deviljho	Koniec czasuTrzykrotne zemdlenie
01571	Lądowanie pioruna	Zabij Kirina	Koniec czasuTrzykrotne zemdlenie
01572	Wspomnienia boga mórz	Zabij Namiella	Koniec czasuTrzykrotne zemdlenie
01581	Nie ma jak życie po życiu	Zabij Welonowego Vaal Hazaka	Koniec czasuTrzykrotne zemdlenie
01591	Skrzydła wiatru	Zabij Kushalę Daorę	Koniec czasuTrzykrotne zemdlenie
01592	Symbol słońca	Zabij Teostrę	Koniec czasuTrzykrotne zemdlenie
01593	Kipiący od gniewu	Upoluj Rozzłoszczonego Bazelgeza	Koniec czasuTrzykrotne zemdlenie
01594	Miaudealny pokój: Srebro	Złap Rozzłoszczonego Bazelgeza	Koniec czasuTrzykrotne zemdlenieŚmierć Bazelgeza
01601	Pean dla idących za przewodnikiem	Ukończ zlecenie	Koniec czasuTrzykrotne zemdlenie
01602	Pean przewodzenia	Ukończ zlecenie	Koniec czasuTrzykrotne zemdlenie
01603	Sen pośród ognia	Upoluj wszystkie cele	Koniec czasuTrzykrotne zemdlenie
01604	Wielkie walnięcie	Upoluj wszystkie cele	Koniec czasuTrzykrotne zemdlenie
01605	Razem z tobą do samego końca	Zabij Niszczycielskiego Nergiganta	Koniec czasuTrzykrotne zemdlenie
01606	Powrót wariata	Upoluj Yian Garugę	Koniec czasuTrzykrotne zemdlenie
01631	To nasze miasto	Upoluj wszystkie cele	Koniec czasuTrzykrotne zemdlenie
01632	Specjalna Arena: Zinogr RM	Upoluj Zinogra	Koniec czasuTrzykrotne zemdlenie
01633	Specjalna Arena: Yian Garuga RM	Upoluj Yian Garugę	Koniec czasuTrzykrotne zemdlenie
01634	Specjalna Arena: Zwalisty Tigrex RM	Upoluj Zwalistego Tigrexa	Koniec czasuTrzykrotne zemdlenie
01635	Specjalna Arena: Złota Rathiana RM	Upoluj Złotą Rathianę	Koniec czasuTrzykrotne zemdlenie
01636	Specjalna Arena: Srebrny Rathalos RM	Upoluj Srebrnego Rathalosa	Koniec czasuTrzykrotne zemdlenie
01641	Daleka Lorelei	Zabij Shar Ishvalda	Koniec czasuTrzykrotne zemdlenie
01642	Hymn księżyca i słońca	Upoluj wszystkie cele	Koniec czasuTrzykrotne zemdlenie
01651	Burza przynosi niespodzianki	Zabij wszystkie cele	Koniec czasuTrzykrotne zemdlenie
01661	Gorączka wieżowej nocy	Zabij Lunastrę	Koniec czasuTrzykrotne zemdlenie
01671	Boski skok	Zabij wszystkie cele	Koniec czasuTrzykrotne zemdlenie
01691	W pałacu płomieni	Zabij Lunastrę	Koniec czasuTrzykrotne zemdlenie
01692	Mistrz łowów Nowego Świata	Zabij wszystkie cele	Koniec czasuTrzykrotne zemdlenie
03001	Zadanie na Arenie 02	Zabij Kulu-Ya-Ku	Koniec czasuDziewięciokrotne zemdlenie
03002	Zadanie na Arenie 03	Zabij  Rathianę	Koniec czasuDziewięciokrotne zemdlenie
03031	Zadanie na Arenie 04	Zabij  Tzitzi-Ya-Ku	Koniec czasuDziewięciokrotne zemdlenie
03032	Zadanie na Arenie 05	Zabij Barrotha	Koniec czasuDziewięciokrotne zemdlenie
03033	Zadanie na Arenie 06	Zabij  Dodogamę	Koniec czasuDziewięciokrotne zemdlenie
03034	Zadanie na Arenie 07	Zabij Lazurowego Rathalosa	Koniec czasuDziewięciokrotne zemdlenie
03051	Zadanie na Arenie 08	Zabij wszystkie cele	Koniec czasuDziewięciokrotne zemdlenie
03052	Zadanie na Arenie 09	Zabij wszystkie cele	Koniec czasuDziewięciokrotne zemdlenie
03071	Zadanie mistrzowskie areny 02	Zabij Bieluniowatego Paolumu	Koniec czasuDziewięciokrotne zemdlenie
03072	Zadanie mistrzowskie areny 03	Zabij Nargacuga	Koniec czasuDziewięciokrotne zemdlenie
03073	Zadanie mistrzowskie areny 04	Zabij Kwasowego Glavenusa	Koniec czasuDziewięciokrotne zemdlenie
03074	Zadanie mistrzowskie areny 05	Zabij wszystkie cele	Koniec czasuDziewięciokrotne zemdlenie
03091	Zadanie mistrzowskie areny 06	Zabij Zinogra	Koniec czasuDziewięciokrotne zemdlenie
03092	Zadanie mistrzowskie areny 07	Zabij wszystkie cele	Koniec czasuDziewięciokrotne zemdlenie
03101	Zadanie na Arenie 01	Zabij Pukei-Pukei	Koniec czasuDziewięciokrotne zemdlenie
03171	Zadanie mistrzowskie areny 01	Zabij Banbaro	Koniec czasuDziewięciokrotne zemdlenie
05003	Trubadurzy w tarapatach	Upoluj 2 Tzitzi-Ya-Ku	Koniec czasuTrzykrotne zemdlenie
0	Invalid Message	Invalid Message	Invalid Message
30000	Unavailable	Unavailable	Unavailable
30001	Unavailable	Unavailable	Unavailable
30002	Unavailable	Unavailable	Unavailable
30003	Unavailable	Unavailable	Unavailable
30004	Unavailable	Unavailable	Unavailable
30005	Unavailable	Unavailable	Unavailable
30006	Unavailable	Unavailable	Unavailable
30007	Unavailable	Unavailable	Unavailable
30008	Unavailable	Unavailable	Unavailable
30009	Unavailable	Unavailable	Unavailable
50601	Przybysz z innego świata	Ukończ zlecenie	Koniec czasuTrzykrotne zemdlenie
50701	Pogromca łańcucha pokarmowego	Upoluj Deviljho	Koniec czasuTrzykrotne zemdlenie
50702	Invalid Message	Invalid Message	Invalid Message
50751	Specjalność dnia: flambé z łowcy	Upoluj Deviljho	Koniec czasuTrzykrotne zemdlenie
50801	Palące słońce	Zabij Teostrę	Koniec czasuTrzykrotne zemdlenie
50802	Arena Pandory	Ukończ zlecenie	Koniec czasuTrzykrotne zemdlenie
50803	Bez skrupułów	Zabij wszystkie cele	Koniec czasuTrzykrotne zemdlenie
50831	Unavailable	Unavailable	Unavailable
50861	Piekielna monarchia	Zabij wszystkie cele	Koniec czasuTrzykrotne zemdlenie
50891	Błękitna Eminencja	Zabij Lunastrę	Koniec czasuTrzykrotne zemdlenie
50892	Błękitna Eminencja	Zabij Lunastrę	Koniec czasuTrzykrotne zemdlenie
50901	Bankiet w Ziemnej Sali	Odeprzyj atak Kulve Taroth	Koniec czasuTrzykrotne zemdlenie
50902	Furia El Dorado	Odeprzyj atak Kulve Taroth	Koniec czasuTrzykrotne zemdlenie
50905	Legendarna bestia	Ukończ zlecenie	Koniec czasuDziewięciokrotne zemdlenie
50906	Czy można złapać go za oczy?	Zabij Behemota	Koniec czasuTrzykrotne zemdlenie
50910	Zlecenie: Kłopoty w Starodrzewie	Ukończ zlecenie	Koniec czasuTrzykrotne zemdlenie
50991	Gość z Eorzei	Zabij Behemota	Koniec czasuTrzykrotne zemdlenie
50992	Invalid Message	Invalid Message	Invalid Message
51601	Ukaż się, niszczycielu	Ukończ zlecenie	Koniec czasuTrzykrotne zemdlenie
51602	Niezłomna duma	Zabij Kirina	Koniec czasuTrzykrotne zemdlenie
51603	Na zaginionej ścieżce	Ukończ zlecenie	Koniec czasuTrzykrotne zemdlenie
51604	Punkt bez powrotu	Ukończ zlecenie	Koniec czasuTrzykrotne zemdlenie
51605	Czerwony smok	Zabij Safi'jiiva	Koniec czasuTrzykrotne zemdlenie
51606	...Wszechogarniający szał	Zabij Rozgniewanego Brachydiosa	Koniec czasuTrzykrotne zemdlenie
51607	Nienasycona furia	Upoluj Wściekłego Rajanga	Koniec czasuTrzykrotne zemdlenie
51611	Unavailable	Unavailable	Unavailable
51612	Unavailable	Unavailable	Unavailable
51621	Specjalna Arena: Stygijski Zinogr RM	Upoluj Stygijskiego Zinogra	Koniec czasuTrzykrotne zemdlenie
51622	Serce Brachydiosa	Zabij Rozgniewanego Brachydiosa	Koniec czasuTrzykrotne zemdlenie
51623	Lśniąca wściekłość	Upoluj Wściekłego Rajanga	Koniec czasuTrzykrotne zemdlenie
51624	Unavailable	Unavailable	Unavailable
51625	Unavailable	Unavailable	Unavailable
61101	Pobudka o świcie	Zabij 12 Kestodonów	Koniec czasuTrzykrotne zemdlenie
61103	Spotkanie słońca z księżycem	Upoluj wszystkie cele	Koniec czasuTrzykrotne zemdlenie
61104	Leśni intruzi	Upoluj 2 Anjanathy	Koniec czasuTrzykrotne zemdlenie
61105	Marzenie każdego łowcy	Upoluj wszystkie cele	Koniec czasuTrzykrotne zemdlenie
61601	Nocna draka	Zabij 10 Gastodonów	Koniec czasuTrzykrotne zemdlenie
61603	Królewskie kłopoty	Upoluj wszystkie cele	Koniec czasuTrzykrotne zemdlenie
61604	Królowie nie znają strachu	Upoluj wszystkie cele	Koniec czasuTrzykrotne zemdlenie
61605	Mchoświnie i co się nawinie	Zabij 5 Mchoświń	Koniec czasuDziewięciokrotne zemdlenie
61606	Największy Jagras	Upoluj Wielkiego Jagrasa	Koniec czasuTrzykrotne zemdlenie
61607	Jestem Lavasioth!	Upoluj Lavasiotha	Koniec czasuTrzykrotne zemdlenie
61801	Perłowi porywacze	Dostarcz 6 perłowych makaków	Koniec czasuTrzykrotne zemdlenie
61802	Marzenie każdego łowcy III	Upoluj wszystkie cele	Koniec czasuTrzykrotne zemdlenie
61803	Marzenie każdego łowcy II	Złap Koralowego Pukei-Pukei	Koniec czasuTrzykrotne zemdlenieŚmierć Koralowego Pukei-Pukei
61805	Bajowe zadanie	Dostarcz 8 pingwinów bajowych	Koniec czasuTrzykrotne zemdlenie
61806	Rudy na pudy	Upoluj Brachydiosa	Koniec czasuTrzykrotne zemdlenie
61807	Mrożące wejście	Zabij wszystkie cele	Koniec czasuTrzykrotne zemdlenie
61808	Mania muskularnych małp	Upoluj 2 Rajangi	Koniec czasuTrzykrotne zemdlenie
61809	Kołysanki Paolumu	Upoluj Bieluniowatego Paolumu	Koniec czasuDziewięciokrotne zemdlenie
61811	Odmrożenie flory	Dostarcz 10 lodokwiatów	Koniec czasuTrzykrotne zemdlenie
61812	Wołowinka aż cieknie ślinka	Upoluj wszystkie cele	Koniec czasuTrzykrotne zemdlenie
61813	50 odcieni bieli	Upoluj Bariotha	Koniec czasuTrzykrotne zemdlenie
61814	Wstrząsający finał	Upoluj wszystkie cele	Koniec czasuTrzykrotne zemdlenie
62502	Kurtyna Śmiertelnej Ciszy	Zabij Vaal Hazaka	Koniec czasuTrzykrotne zemdlenie
62503	Szept białej grzywy	Zabij Kirina	Koniec czasuTrzykrotne zemdlenie
62504	Pogarda słońca	Zabij Teostrę	Koniec czasuTrzykrotne zemdlenie
62505	Oko cyklonu	Zabij Kushalę Daorę	Koniec czasuTrzykrotne zemdlenie
62506	Zapowiedź zniszczenia	Zabij Nergiganta	Koniec czasuTrzykrotne zemdlenie
62511	Niebieski pył przebija czerwony	Zabij Lunastrę	Koniec czasuTrzykrotne zemdlenie
62515	Ogórna uciecha	Upoluj Deviljho	Koniec czasuTrzykrotne zemdlenie
62606	Niegasnąca górska zorza	Poprowadź Zoraha Magdarosa	Koniec czasuTrzykrotne zemdlenieZorah Magdaros zboczył z drogi
62607	Jak ćma do ognia	Zabij Xeno'jiiva	Koniec czasuTrzykrotne zemdlenie
62608	Popatrz na świt	Poprowadź Zoraha Magdarosa	Koniec czasuTrzykrotne zemdlenieZorah Magdaros zboczył z drogi
62609	Strażnik Zaświatów	Zabij Xeno'jiiva	Koniec czasuTrzykrotne zemdlenie
62801	Gdy gra pieśń żałobna	Zabij Shar Ishvalda	Koniec czasuTrzykrotne zemdlenie
63001	Wyzwanie 1: początkujący	Zabij wszystkie cele	Koniec czasuDziewięciokrotne zemdlenie
63002	Wyzwanie 2: początkujący	Zabij wszystkie cele	Koniec czasuDziewięciokrotne zemdlenie
63003	Plaga Vespoidów!	Zabij 30 Vespoidów	Koniec czasuDziewięciokrotne zemdlenie
63004	Ciemną, błotnistą ścieżką	Zabij Barrotha	Koniec czasuDziewięciokrotne zemdlenie
63005	Wyzwanie USJ dla początkujących!	Zabij Kulu-Ya-Ku	Koniec czasuDziewięciokrotne zemdlenie
63006	Wyzwanie USJ dla ekspertów!	Zabij Rathianę	Koniec czasuDziewięciokrotne zemdlenie
63007	Wyzwanie USJ dla początkujących!	Zabij Tzitzi-Ya-Ku	Koniec czasuDziewięciokrotne zemdlenie
63008	Wyzwanie USJ dla ekspertów!	Zabij Rathalosa	Koniec czasuDziewięciokrotne zemdlenie
63009	Ciemną, błotnistą ścieżką	Zabij Barrotha	Koniec czasuDziewięciokrotne zemdlenie
63031	Wyzwanie 1: średnio zaawansowany	Zabij wszystkie cele	Koniec czasuDziewięciokrotne zemdlenie
63032	Wyzwanie 2: średnio zaawansowany	Zabij 2 Odogarony	Koniec czasuDziewięciokrotne zemdlenie
63033	Gajalakowie na gigancie!	Pokonaj 10 Gajalaków	Koniec czasuDziewięciokrotne zemdlenie
63034	Obudzone Satsui No Hado I	Zabij Nergiganta	Koniec czasuDziewięciokrotne zemdlenie
63035	Obudzone Satsui No Hado II	Zabij Nergiganta	Koniec czasuDziewięciokrotne zemdlenie
63036	Obudzone Satsui No Hado III	Zabij Nergiganta	Koniec czasuDziewięciokrotne zemdlenie
63037	Cesarzowa w rozkwicie I	Zabij Różową Rathianę	Koniec czasuDziewięciokrotne zemdlenie
63038	Cesarzowa w rozkwicie II	Zabij Różową Rathianę	Koniec czasuDziewięciokrotne zemdlenie
63039	Cesarzowa w rozkwicie III	Zabij Różową Rathianę	Koniec czasuDziewięciokrotne zemdlenie
63051	Wyzwanie 1: ekspert	Zabij wszystkie cele	Koniec czasuDziewięciokrotne zemdlenie
63052	Wyzwanie 2: ekspert	Zabij Nergiganta	Koniec czasuDziewięciokrotne zemdlenie
63071	Wyzwanie 1: średniozaawansowany RM	Zabij wszystkie cele	Koniec czasuDziewięciokrotne zemdlenie
63072	Wyzwanie 2: średniozaawansowany RM	Zabij wszystkie cele	Koniec czasuDziewięciokrotne zemdlenie
63073	Wyzwanie 1: ekspert RM	Zabij Yian Garugę	Koniec czasuDziewięciokrotne zemdlenie
63074	Wyzwanie 2: ekspert RM	Zabij Dzikiego Deviljho	Koniec czasuDziewięciokrotne zemdlenie
63101	Wydarzenie: Zabić Nergiganta 1	Zabij Nergiganta	Koniec czasuDziewięciokrotne zemdlenie
63102	Wydarzenie: Zabić Nergiganta 2	Zabij Nergiganta	Koniec czasuDziewięciokrotne zemdlenie
63103	Wydarzenie: Zabić Nergiganta 3	Zabij Nergiganta	Koniec czasuDziewięciokrotne zemdlenie
63104	Wydarzenie: Zabić Wicher i Kły 1	Zabij wszystkie cele	Koniec czasuDziewięciokrotne zemdlenie
63105	Wydarzenie: Zabić Wicher i Kły 2	Zabij wszystkie cele	Koniec czasuDziewięciokrotne zemdlenie
63106	Wydarzenie: Zabić Wicher i Kły 3	Zabij wszystkie cele	Koniec czasuDziewięciokrotne zemdlenie
63107	Wydarzenie: Zabić Nergiganta 4	Zabij Nergiganta	Koniec czasuDziewięciokrotne zemdlenie
63108	Wydarzenie: Zabić Deviljho	Zabij Deviljho	Koniec czasuDziewięciokrotne zemdlenie
63109	Najlepsi z najlepszych	Zabij wszystkie cele	Koniec czasuDziewięciokrotne zemdlenie
63110	Co czyha w lesie	Zabij wszystkie cele	Koniec czasuDziewięciokrotne zemdlenie
63130	Na styku prawa i wojny	Upoluj Bazelgeza	Koniec czasuDziewięciokrotne zemdlenie
63131	Łowca i niebieska cesarzowa	Zabij Lunastrę	Koniec czasuDziewięciokrotne zemdlenie
63142	Pożegnanie z mrozem	Zabij Velkhana	Koniec czasuDziewięciokrotne zemdlenie
64101	Dzielne Działania w Dzikowieży	Upoluj wszystkie cele	Koniec czasuTrzykrotne zemdlenie
64601	Harce z Uragaanami	Upoluj dwa Uragaany	Koniec czasuTrzykrotne zemdlenie
64801	Balonowa walka	Upoluj wszystkie cele	Koniec czasuTrzykrotne zemdlenie
64802	Tak się nie robi...	Upoluj Rozzłoszczonego Bazelgeza	Koniec czasuTrzykrotne zemdlenie
65601	Starcie z Shamosami	Upoluj 13 Shamosów	Koniec czasuTrzykrotne zemdlenie
65602	Błyskawiczna robota	Upoluj 3 Tzitzi-Ya-Ku	Koniec czasuTrzykrotne zemdlenie
65603	Zjednoczeni miłośnicy jaj	Upoluj Kulu-Ya-Ku	Koniec czasuTrzykrotne zemdlenie
65604	Pełzający cel	Dostarcz 10 pełzaczy	Koniec czasuTrzykrotne zemdlenie
65605	Potrójne zagrożenie	Upoluj wszystkie cele	Koniec czasuTrzykrotne zemdlenie
65606	Proste zadanie	Dostarcz 10grzybków przepysznych	Koniec czasuTrzykrotne zemdlenie
65607	Śledzenie dostawy	Dostarcz 10 niebieskich beryli	Koniec czasuTrzykrotne zemdlenie
65801	Dwie dokuczliwe Dodogamy	Upoluj 2 Dodogamy	Koniec czasuTrzykrotne zemdlenie
66101	Grubsza sprawa	Upoluj 2 Wielkie Jagrasy	Koniec czasuTrzykrotne zemdlenie
66102	Ya-Kuś ci to pójdzie	Upoluj wszystkie cele	Koniec czasuTrzykrotne zemdlenie
66103	Mięso przecięte do kości	Upoluj wszystkie cele	Koniec czasuTrzykrotne zemdlenie
66104	Mityczny Kirin	Zabij 2 Kiriny	Koniec czasuTrzykrotne zemdlenie
66105	Trująca ferajna	Upoluj wszystkie cele	Koniec czasuTrzykrotne zemdlenie
66106	Powitanie pasibrzuchów	Upoluj wszystkie cele	Koniec czasuTrzykrotne zemdlenie
66601	Blues w zielonej głębi	Upoluj wszystkie cele	Koniec czasuTrzykrotne zemdlenie
66602	Bolero dzikowieżowe	Upoluj wszystkie cele	Koniec czasuTrzykrotne zemdlenie
66603	Koralowy walc	Upoluj wszystkie cele	Koniec czasuTrzykrotne zemdlenie
66604	Wydzielinowa opera	Upoluj wszystkie cele	Koniec czasuTrzykrotne zemdlenie
66605	Łomot w Zaciszu	Upoluj wszystkie cele	Koniec czasuTrzykrotne zemdlenie
66606	Tak rodzą się rewolucje	Upoluj wszystkie cele	Koniec czasuTrzykrotne zemdlenie
66607	Śnieg i kwiaty wiśni	Upoluj wszystkie cele	Koniec czasuTrzykrotne zemdlenie
66608	Nos za oko	Upoluj wszystkie cele	Koniec czasuTrzykrotne zemdlenie
66609	Dla uzurpatorów nie ma jutra	Upoluj Bazelgeza	Koniec czasuTrzykrotne zemdlenie
66610	Zdobywca tronu	Zabij wszystkie cele	Koniec czasuTrzykrotne zemdlenie
66801	Rybackie trofeum	Upoluj wszystkie cele	Koniec czasuTrzykrotne zemdlenie
66802	Zew władcy zaświatów	Dostarcz 20 podziemnych owoców	Koniec czasuTrzykrotne zemdlenie
66803	Grząska sprawa	Upoluj wszystkie cele	Koniec czasuTrzykrotne zemdlenie
66804	Pustynny deser	Dostarcz 20 twardoszy	Koniec czasuTrzykrotne zemdlenie
66805	Nowy łobuz w mieście	Upoluj wszystkie cele	Koniec czasuTrzykrotne zemdlenie
66806	Kolorowe święto	Upoluj wszystkie cele	Koniec czasuTrzykrotne zemdlenie
66807	Łowca-gderacz	Upoluj wszystkie cele	Koniec czasuTrzykrotne zemdlenie
66808	Niebo i morze w ogniu	Upoluj wszystkie cele	Koniec czasuTrzykrotne zemdlenie
66809	Nietypowy eksperyment	Upoluj wszystkie cele	Koniec czasuTrzykrotne zemdlenie
66810	Mokro i zimno	Upoluj wszystkie cele	Koniec czasuTrzykrotne zemdlenie
66811	Zapalone bestie	Upoluj wszystkie cele	Koniec czasuTrzykrotne zemdlenie
66812	Pustynny zryw	Upoluj wszystkie cele	Koniec czasuTrzykrotne zemdlenie
66813	W głębi lasu	Upoluj wszystkie cele	Koniec czasuTrzykrotne zemdlenie
66814	Sługi Doliny	Upoluj wszystkie cele	Koniec czasuTrzykrotne zemdlenie
66815	My, trzej królowie	Zabij wszystkie cele	Koniec czasuTrzykrotne zemdlenie
66816	Zimowy blues	Zabij wszystkie cele	Koniec czasuTrzykrotne zemdlenie
66817	Przyczyna głodu	Upoluj Dzikiego Deviljho	Koniec czasuTrzykrotne zemdlenie
66818	Wycie przy blasku księżyca	Upoluj Zinogra	Koniec czasuTrzykrotne zemdlenie
66819	Jestem oazą spokoju	Upoluj Yian Garugę	Koniec czasuTrzykrotne zemdlenie
66820	Ryk rozrywający niebo	Upoluj Zwalistego Tigrexa	Koniec czasuTrzykrotne zemdlenie
66821	Błysk srebra	Upoluj Srebrnego Rathalosa	Koniec czasuTrzykrotne zemdlenie
66822	Luna to surowa władczyni	Upoluj Złotą Rathianę	Koniec czasuTrzykrotne zemdlenie
66823	Chwała zmasakrowanym	Zabij Niszczycielskiego Nergiganta	Koniec czasuTrzykrotne zemdlenie
66824	Zabawieni, wybawieni, oszołomieni	Upoluj Rajanga	Koniec czasuTrzykrotne zemdlenie
66825	Blizny opowiadają tę historię	Upoluj Oszpeconego Yian Garugę	Koniec czasuTrzykrotne zemdlenie
66826	Jodłowanie w lesie	Upoluj wszystkie cele	Koniec czasuTrzykrotne zemdlenie
66827	Bębnienie na Pustkowiu	Upoluj wszystkie cele	Koniec czasuTrzykrotne zemdlenie
66828	Koralowa symfonia	Upoluj wszystkie cele	Koniec czasuTrzykrotne zemdlenie
66829	Gnijąca pieśń	Upoluj wszystkie cele	Koniec czasuTrzykrotne zemdlenie
66830	Dysonans w Zaciszu	Upoluj wszystkie cele	Koniec czasuTrzykrotne zemdlenie
66831	Ballada o Szronie	Upoluj wszystkie cele	Koniec czasuTrzykrotne zemdlenie
66832	Wilk z piekła rodem	Upoluj Stygijskiego Zinogra	Koniec czasuTrzykrotne zemdlenie
66834	Szybkość i ryk	Upoluj wszystkie cele	Koniec czasuTrzykrotne zemdlenie
66835	Gniew burzy	Upoluj Zinogra	Koniec czasuTrzykrotne zemdlenie
66836	Oda do zniszczenia	Zabij Niszcz. Nergiganta	Koniec czasuTrzykrotne zemdlenie
67101	Próba	Upoluj Anjanatha	Koniec czasuTrzykrotne zemdlenie
67102	Nauki z dziczy	Zabij 8 Barnosów	Koniec czasuTrzykrotne zemdlenie
67103	Przypływ krwi	Upoluj 2 Odogarony	Koniec czasuTrzykrotne zemdlenie
67105	USJ: Robota jak złoto	Upoluj 3 Wielkie Jagrasy	Koniec czasuTrzykrotne zemdlenie
67106	USJ: Robota jak złoto	Upoluj 3 Wielkie Jagrasy	Koniec czasuTrzykrotne zemdlenie
67603	Płonące Lazurowe Gwiazdy USJ!	Upoluj wszystkie cele	Koniec czasuTrzykrotne zemdlenie
67604	Płonące Lazurowe Gwiazdy USJ!	Upoluj wszystkie cele	Koniec czasuTrzykrotne zemdlenie
67605	Kod: Czerwony	Upoluj wszystkie cele	Koniec czasuTrzykrotne zemdlenie
67606	Gość z Eorzei (Ekstremalny)	Zabij Behemota	Koniec czasuTrzykrotne zemdlenie
67607	Serce Nora	Upoluj 2 Deviljho	Koniec czasuTrzykrotne zemdlenie
67608	CZO: Cichy, Zabójczy i Ostry	Upoluj wszystkie cele	Koniec czasuTrzykrotne zemdlenie
67610	Zlecenie: Duch Lasu	Zabij Starożytnego leszego	Koniec czasuTrzykrotne zemdlenie
67801	RE: Powrót broni biologicznej...	Zabij Welonowego Vaal Hazaka	Koniec czasuTrzykrotne zemdlenie
67802	Na Mroźne Pustkowia	Upoluj Zinogra	Koniec czasuTrzykrotne zemdlenie
67803	Ocalona istota	Upoluj Stygijskiego Zinogra	Koniec czasuTrzykrotne zemdlenie
67804	Przecinka	Upoluj Dzikiego Deviljho	Koniec czasuTrzykrotne zemdlenie
