Quest ID	Quest Name	Quest Target	Fail Condition
01633	Arena speciale: Yian Garuga GM	Caccia uno Yian Garuga	- Tempo scaduto- Tre svenimenti
01634	Arena speciale: Tigrex brutale GM	Caccia un Tigrex brutale	- Tempo scaduto- Tre svenimenti
01635	Arena speciale: Rathian dorata GM	Caccia una Rathian dorata	- Tempo scaduto- Tre svenimenti
01636	Arena speciale: Rathalos argentato GM	Caccia un Rathalos argentato	- Tempo scaduto- Tre svenimenti
01641	Canto di sirena	Uccidi uno Shara Ishvalda	- Tempo scaduto- Tre svenimenti
01642	Duplice duetto	Caccia tutti i mostri assegnati	- Tempo scaduto- Tre svenimenti
01651	La sorpresa dopo la tempesta	Uccidi tutti i mostri assegnati	- Tempo scaduto- Tre svenimenti
01661	Notte di fuoco tra le Guglie	Uccidi una Lunastra	- Tempo scaduto- Tre svenimenti
01671	Afflato divino	Uccidi tutti i mostri assegnati	- Tempo scaduto- Tre svenimenti
01691	Nel palazzo di fuoco	Uccidi una Lunastra	- Tempo scaduto- Tre svenimenti
01692	Maestro della caccia del Nuovo Mondo	Uccidi tutti i mostri assegnati	- Tempo scaduto- Tre svenimenti
03001	Missione arena 02	Uccidi un Kulu-Ya-Ku	- Tempo scaduto- Nove svenimenti
03002	Missione arena 03	Uccidi una Rathian	- Tempo scaduto- Nove svenimenti
03031	Missione arena 04	Uccidi uno Tzitzi-Ya-Ku	- Tempo scaduto- Nove svenimenti
03032	Missione arena 05	Uccidi un Barroth	- Tempo scaduto- Nove svenimenti
03033	Missione arena 06	Uccidi un Dodogama	- Tempo scaduto- Nove svenimenti
03034	Missione arena 07	Uccidi un Rathalos azzurro	- Tempo scaduto- Nove svenimenti
03051	Missione arena 08	Uccidi tutti i mostri assegnati	- Tempo scaduto- Nove svenimenti
03052	Missione arena 09	Uccidi tutti i mostri assegnati	- Tempo scaduto- Nove svenimenti
03071	Missione arena (maestro) 02	Uccidi un Paolumu onirico	- Tempo scaduto- Nove svenimenti
03072	Missione arena (maestro) 03	Uccidi un Nargacuga	- Tempo scaduto- Nove svenimenti
03073	Missione arena (maestro) 04	Uccidi un Glavenus caustico	- Tempo scaduto- Nove svenimenti
03074	Missione arena (maestro) 05	Uccidi tutti i mostri assegnati	- Tempo scaduto- Nove svenimenti
03091	Missione arena (maestro) 06	Uccidi uno Zinogre	- Tempo scaduto- Nove svenimenti
03092	Missione arena (maestro) 07	Uccidi tutti i mostri assegnati	- Tempo scaduto- Nove svenimenti
03101	Missione arena 01	Uccidi un Pukei-Pukei	- Tempo scaduto- Nove svenimenti
03171	Missione arena (maestro) 01	Uccidi un Banbaro	- Tempo scaduto- Nove svenimenti
05003	Menestrelli nei guai	Caccia 2 Tzitzi-Ya-Ku	- Tempo scaduto- Tre svenimenti
0	Invalid Message	Invalid Message	Invalid Message
30000	Unavailable	Unavailable	Unavailable
30001	Unavailable	Unavailable	Unavailable
30002	Unavailable	Unavailable	Unavailable
30003	Unavailable	Unavailable	Unavailable
30004	Unavailable	Unavailable	Unavailable
30005	Unavailable	Unavailable	Unavailable
30006	Unavailable	Unavailable	Unavailable
30007	Unavailable	Unavailable	Unavailable
30008	Unavailable	Unavailable	Unavailable
30009	Unavailable	Unavailable	Unavailable
50601	Visitatore da un altro mondo	Completa l'incarico	- Tempo scaduto- Tre svenimenti
50701	Il Re della catena alimentare	Caccia un Deviljho	- Tempo scaduto- Tre svenimenti
50702	Invalid Message	Invalid Message	Invalid Message
50751	Piatto del giorno: flambé di cacciatore	Caccia un Deviljho	- Tempo scaduto- Tre svenimenti
50801	Un sole ardente	Uccidi il Teostra	- Tempo scaduto- Tre svenimenti
50802	L'arena di Pandora	Completa l'incarico	- Tempo scaduto- Tre svenimenti
50803	Nessun rimorso, senza arrendersi	Uccidi tutti i mostri assegnati	- Tempo scaduto- Tre svenimenti
50831	Unavailable	Unavailable	Unavailable
50861	Monarchia infernale	Uccidi tutti i mostri assegnati	- Tempo scaduto- Tre svenimenti
50891	Prominenza blu	Uccidi una Lunastra	- Tempo scaduto- Tre svenimenti
50892	Prominenza blu	Uccidi una Lunastra	- Tempo scaduto- Tre svenimenti
50901	Un'occasione d'oro	Respingi la Kulve Taroth	- Tempo scaduto- Tre svenimenti
50902	La furia di El Dorado	Respingi la Kulve Taroth	- Tempo scaduto- Tre svenimenti
50905	La belva leggendaria	Completa l'incarico	- Tempo scaduto- Nove svenimenti
50906	Contrattacco alla belva	Uccidi il Behemoth	- Tempo scaduto- Tre svenimenti
50910	Contratto: Guai nella Foresta antica	Completa l'incarico	- Tempo scaduto- Tre svenimenti
50991	Visitatore da Eorzea	Uccidi il Behemoth	- Tempo scaduto- Tre svenimenti
50992	Invalid Message	Invalid Message	Invalid Message
51601	Esci allo scoperto, distruttore	Completa l'incarico	- Tempo scaduto- Tre svenimenti
51602	Il mezzocorno	Uccidi un Kirin	- Tempo scaduto- Tre svenimenti
51603	Oltre il sentiero perduto	Completa l'incarico	- Tempo scaduto- Tre svenimenti
51604	Punto di non ritorno	Completa l'incarico	- Tempo scaduto- Tre svenimenti
51605	Il drago rosso	Uccidi il Safi'jiiva	- Tempo scaduto- Tre svenimenti
51606	Tutta la mia rabbia	Uccidi un Brachydios rabbioso	- Tempo scaduto- Tre svenimenti
51607	La bionda furia	Caccia un Rajang furioso	- Tempo scaduto- Tre svenimenti
51611	Folgore nera	Uccidi un Alatreon	- Tempo scaduto- Tre svenimenti
51612	Il drago oscuro	Uccidi il Fatalis	- Tempo scaduto- Cinque svenimenti
51613	Il trionfo dell'alba	Uccidi un Alatreon	- Tempo scaduto- Tre svenimenti
51621	Arena speciale: Zinogre stigeo GM	Caccia uno Zinogre stigeo	- Tempo scaduto- Tre svenimenti
51622	Brachy, dolore nel cuore	Uccidi un Brachydios furioso	- Tempo scaduto- Tre svenimenti
51623	Tutto ciò che brilla è furioso	Caccia un Rajang furioso	- Tempo scaduto- Tre svenimenti
51624	Unavailable	Unavailable	Unavailable
51625	Unavailable	Unavailable	Unavailable
61101	Branco selvaggio	Uccidi 12 Kestodon	- Tempo scaduto- Tre svenimenti
61103	Quando il sole incontra la luna	Caccia tutti i mostri assegnati	- Tempo scaduto- Tre svenimenti
61104	I combinaguai della foresta	Caccia 2 Anjanath	- Tempo scaduto- Tre svenimenti
61105	Il sogno di tutti i cacciatori	Caccia tutti i mostri assegnati	- Tempo scaduto- Tre svenimenti
61601	Dopo mezzanotte	Uccidi 10 Gastodon	- Tempo scaduto- Tre svenimenti
61603	Una rottura regale	Caccia tutti i mostri assegnati	- Tempo scaduto- Tre svenimenti
61604	I re non temono nulla	Caccia tutti i mostri assegnati	- Tempo scaduto- Tre svenimenti
61605	Mosswine per cena	Uccidi 5 Mosswine	- Tempo scaduto- Nove svenimenti
61606	Il più gran dei Jagras	Caccia un Gran Jagras	- Tempo scaduto- Tre svenimenti
61607	Il suo nome? Lavasioth!	Caccia un Lavasioth	- Tempo scaduto- Tre svenimenti
61801	A caccia di macachi	Cattura 6 macachi argentati	- Tempo scaduto- Tre svenimenti
61802	Il sogno di tutti i cacciatori III	Caccia tutti i mostri assegnati	- Tempo scaduto- Tre svenimenti
61803	Il sogno di tutti i cacciatori II	Cattura un Pukei-Pukei corallino	- Tempo scaduto- Tre svenimenti- Pukei Pukei corallino ucciso
61805	Consegne batuffolose	Ottieni 8 pinguini batuffolo	- Tempo scaduto- Tre svenimenti
61806	Un'esplosione di minerali	Caccia un Brachydios	- Tempo scaduto- Tre svenimenti
61807	Un'accoppiata da brividi	Uccidi tutti i mostri assegnati	- Tempo scaduto- Tre svenimenti
61808	Palestra scimmiesca	Caccia 2 Rajang	- Tempo scaduto- Tre svenimenti
61809	La ninna nanna del Paolumu	Caccia un Paolumu onirico	- Tempo scaduto- Nove svenimenti
61811	Fiori bianchi, fiori di ghiaccio	Ottieni 10 boccioli di gelo	- Tempo scaduto- Tre svenimenti
61812	Una botta proteica	Caccia tutti i mostri assegnati	- Tempo scaduto- Tre svenimenti
61813	Cinquanta sfumature di bianco	Caccia un Barioth	- Tempo scaduto- Tre svenimenti
61814	Una conclusione scioccante	Caccia tutti i mostri assegnati	- Tempo scaduto- Tre svenimenti
61815	Cecchino dei cieli	Consegna 5 mantiche	- Tempo scaduto- Tre svenimenti
61816	Sgombro-coltello multiuso	Consegna due gran sgombri-coltello	- Tempo scaduto- Tre svenimenti
62502	Un silenzio mortale	Uccidi il Vaal Hazak	- Tempo scaduto- Tre svenimenti
62503	Sussurro di un manto bianco	Uccidi un Kirin	- Tempo scaduto- Tre svenimenti
62504	Lo sdegno del sole	Uccidi il Teostra	- Tempo scaduto- Tre svenimenti
62505	Nell'occhio del ciclone	Uccidi il Kushala Daora	- Tempo scaduto- Tre svenimenti
62506	Messaggero di distruzione	Uccidi un Nergigante	- Tempo scaduto- Tre svenimenti
62511	Polvere blu, rossa passione	Uccidi una Lunastra	- Tempo scaduto- Tre svenimenti
62515	Flussopietre sottaceto	Caccia un Deviljho	- Tempo scaduto- Tre svenimenti
62606	Scintillio eterno	Dirotta lo Zorah Magdaros	- Tempo scaduto- Tre svenimenti- Zorah Magdaros non dirottato
62607	La falena e la fiamma	Uccidi lo Xeno'jiiva	- Tempo scaduto- Tre svenimenti
62608	L'alba dei ricordi	Dirotta lo Zorah Magdaros	- Tempo scaduto- Tre svenimenti- Zorah Magdaros non dirottato
62609	Guardiano dell'oltretomba	Uccidi lo Xeno'jiiva	- Tempo scaduto- Tre svenimenti
62801	Marcia funebre	Uccidi uno Shara Ishvalda	- Tempo scaduto- Tre svenimenti
63001	Sfida 1: facile	Uccidi tutti i mostri assegnati	- Tempo scaduto- Nove svenimenti
63002	Sfida 2: facile	Uccidi tutti i mostri assegnati	- Tempo scaduto- Nove svenimenti
63003	Infestazione di Vespoid!	Uccidi 30 Vespoid	- Tempo scaduto- Nove svenimenti
63004	Fango e gloria	Uccidi un Barroth	- Tempo scaduto- Nove svenimenti
63005	Sfida USJ per principianti!	Uccidi un Kulu-Ya-Ku	- Tempo scaduto- Nove svenimenti
63006	Sfida USJ per esperti!	Uccidi una Rathian	- Tempo scaduto- Nove svenimenti
63007	Sfida USJ per principianti!	Uccidi uno Tzitzi-Ya-Ku	- Tempo scaduto- Nove svenimenti
63008	Sfida USJ per esperti!	Uccidi un Rathalos	- Tempo scaduto- Nove svenimenti
63009	Fango e gloria	Uccidi un Barroth	- Tempo scaduto- Nove svenimenti
63031	Sfida 1: normale	Uccidi tutti i mostri assegnati	- Tempo scaduto- Nove svenimenti
63032	Sfida 2: normale	Uccidi 2 Odogaron	- Tempo scaduto- Nove svenimenti
63033	Fuga di Gajalaka	Sconfiggi 10 Gajalaka	- Tempo scaduto- Tre svenimenti
63034	Il risveglio del Satsui No Hado I	Uccidi il Nergigante	- Tempo scaduto- Nove svenimenti
63035	Il risveglio del Satsui No Hado II	Uccidi il Nergigante	- Tempo scaduto- Nove svenimenti
63036	Il risveglio del Satsui No Hado III	Uccidi il Nergigante	- Tempo scaduto- Nove svenimenti
63037	L'imperatrice dei ciliegi I	Uccidi una Rathian rosa	- Tempo scaduto- Nove svenimenti
63038	L'imperatrice dei ciliegi II	Uccidi una Rathian rosa	- Tempo scaduto- Nove svenimenti
63039	L'imperatrice dei ciliegi III	Uccidi una Rathian rosa	- Tempo scaduto- Nove svenimenti
63051	Sfida 1: difficile	Uccidi tutti i mostri assegnati	- Tempo scaduto- Nove svenimenti
63052	Sfida 2: difficile	Uccidi il Nergigante	- Tempo scaduto- Tre svenimenti
63071	Sfida 1: normale (GM)	Uccidi tutti i mostri assegnati	- Tempo scaduto- Nove svenimenti
63072	Sfida 2: normale (GM)	Uccidi tutti i mostri assegnati	- Tempo scaduto- Nove svenimenti
63073	Sfida 1: difficile (GM)	Uccidi uno Yian Garuga	- Tempo scaduto- Nove svenimenti
63074	Sfida 2: difficile (GM)	Uccidi un Deviljho selvaggio	- Tempo scaduto- Nove svenimenti
63101	Uccisione Nergigante 1	Uccidi il Nergigante	- Tempo scaduto- Nove svenimenti
63102	Uccisione Nergigante 2	Uccidi il Nergigante	- Tempo scaduto- Nove svenimenti
63103	Uccisione Nergigante 3	Uccidi il Nergigante	- Tempo scaduto- Nove svenimenti
63104	Burrasca e zanne 1	Uccidi tutti i mostri assegnati	- Tempo scaduto- Nove svenimenti
63105	Burrasca e zanne 2	Uccidi tutti i mostri assegnati	- Tempo scaduto- Nove svenimenti
63106	Burrasca e zanne 3	Uccidi tutti i mostri assegnati	- Tempo scaduto- Nove svenimenti
63107	Uccisione Nergigante 4	Uccidi il Nergigante	- Tempo scaduto- Nove svenimenti
63108	Uccisione Deviljho	Uccidi un Deviljho	- Tempo scaduto- Nove svenimenti
63109	Il meglio del meglio	Uccidi tutti i mostri assegnati	- Tempo scaduto- Nove svenimenti
63110	Ciò che si nasconde nella foresta	Uccidi tutti i mostri assegnati	- Tempo scaduto- Nove svenimenti
63130	La dura legge della guerra	Uccidi un Bazelgeuse	- Tempo scaduto- Nove svenimenti
63131	Cacciatore e imperatrice blu	Uccidi una Lunastra	- Tempo scaduto- Nove svenimenti
63142	Addio al freddo	Uccidi un Velkhana	- Tempo scaduto- Nove svenimenti
64101	Disputa selvaggia	Caccia tutti i mostri assegnati	- Tempo scaduto- Tre svenimenti
64601	Giramenti di Uragaan	Caccia 2 Uragaan	- Tempo scaduto- Tre svenimenti
64801	Guerra di palloncini	Caccia tutti i mostri assegnati	- Tempo scaduto- Tre svenimenti
64802	Il guastafeste	Caccia un Bazelgeuse vulcanico	- Tempo scaduto- Tre svenimenti
65601	Brandelli di Shamos	Caccia 13 Shamos	- Tempo scaduto- Tre svenimenti
65602	A prova di flash	Caccia 3 Tzitzi-Ya-Ku	- Tempo scaduto- Tre svenimenti
65603	Per gli amanti delle uova	Caccia un Kulu-Ya-Ku	- Tempo scaduto- Tre svenimenti
65604	Tremogliole che passione!	Cattura 10 Tremogliole	- Tempo scaduto- Tre svenimenti
65605	Minaccia tripla	Caccia tutti i mostri assegnati	- Tempo scaduto- Tre svenimenti
65606	Una semplice richiesta	Ottieni 10 funghi gran gourmet	- Tempo scaduto- Tre svenimenti
65607	Rintracciare la consegna	Ottieni 10 acquemarine blu	- Tempo scaduto- Tre svenimenti
65801	Doppio disturbo Dodogama	Caccia 2 Dodogama	- Tempo scaduto- Tre svenimenti
66101	Gran gioco da ragazzi	Caccia 2 Gran Jagras	- Tempo scaduto- Tre svenimenti
66102	Cosa finisce per Ya-Ku?	Caccia tutti i mostri assegnati	- Tempo scaduto- Tre svenimenti
66103	Intrattenimento scientifico	Caccia tutti i mostri assegnati	- Tempo scaduto- Tre svenimenti
66104	Il leggendario Kirin	Uccidi 2 Kirin	- Tempo scaduto- Tre svenimenti
66105	La banda del veleno	Caccia tutti i mostri assegnati	- Tempo scaduto- Tre svenimenti
66106	Buongustai avventurosi cercasi	Caccia tutti i mostri assegnati	- Tempo scaduto- Tre svenimenti
66601	Jazz dipinto di verde	Caccia tutti i mostri assegnati	- Tempo scaduto- Tre svenimenti
66602	Bolero selvaggio	Caccia tutti i mostri assegnati	- Tempo scaduto- Tre svenimenti
66603	Waltzer corallino	Caccia tutti i mostri assegnati	- Tempo scaduto- Tre svenimenti
66604	Opera dell'effluvio	Caccia tutti i mostri assegnati	- Tempo scaduto- Tre svenimenti
66605	Rock cristallino	Caccia tutti i mostri assegnati	- Tempo scaduto- Tre svenimenti
66606	È così che iniziano le rivolte	Caccia tutti i mostri assegnati	- Tempo scaduto- Nove svenimenti
66607	Neve e fiori di ciliegio	Caccia tutti i mostri assegnati	- Tempo scaduto- Tre svenimenti
66608	Naso per occhio	Caccia tutti i mostri assegnati	- Tempo scaduto- Tre svenimenti
66609	Nessun futuro per gli usurpatori	Caccia un Bazelgeuse	- Tempo scaduto- Tre svenimenti
66610	L'erede al trono	Uccidi tutti i mostri assegnati	- Tempo scaduto- Tre svenimenti
66801	Pesca per sport	Caccia tutti i mostri assegnati	- Tempo scaduto- Tre svenimenti
66802	Prelibatezza sotterranea	Ottieni 20 frutti sotterranei	- Tempo scaduto- Tre svenimenti
66803	Cacciatori infangati	Caccia tutti i mostri assegnati	- Tempo scaduto- Tre svenimenti
66804	Snack del deserto	Ottieni 20 frutti duri	- Tempo scaduto- Tre svenimenti
66805	Nuovi guai in città	Caccia tutti i mostri assegnati	- Tempo scaduto- Tre svenimenti
66806	Festa colorata	Caccia tutti i mostri assegnati	- Tempo scaduto- Tre svenimenti
66807	Sogno o son paralizzato?	Caccia tutti i mostri assegnati	- Tempo scaduto- Tre svenimenti
66808	Mari e cieli di fuoco	Caccia tutti i mostri assegnati	- Tempo scaduto- Tre svenimenti
66809	Un esperimento peculiare	Caccia tutti i mostri assegnati	- Tempo scaduto- Tre svenimenti
66810	Freddo e tremante	Caccia tutti i mostri assegnati	- Tempo scaduto- Tre svenimenti
66811	Focosi e brutali	Caccia tutti i mostri assegnati	- Tempo scaduto- Tre svenimenti
66812	Pericoli nel deserto	Caccia tutti i mostri assegnati	- Tempo scaduto- Tre svenimenti
66813	Nel cuore della foresta	Caccia tutti i mostri assegnati	- Tempo scaduto- Tre svenimenti
66814	Servi della valle	Caccia tutti i mostri assegnati	- Tempo scaduto- Tre svenimenti
66815	I tre re	Uccidi tutti i mostri assegnati	- Tempo scaduto- Tre svenimenti
66816	Tristezza invernale	Uccidi tutti i mostri assegnati	- Tempo scaduto- Tre svenimenti
66817	Una fame motivata	Caccia un Deviljho selvaggio	- Tempo scaduto- Tre svenimenti
66818	Ululato alla luna	Caccia uno Zinogre	- Tempo scaduto- Tre svenimenti
66819	Calma e tranquillità totale	Caccia uno Yian Garuga	- Tempo scaduto- Tre svenimenti
66820	Il ruggito che squarciò i cieli	Caccia un Tigrex brutale	- Tempo scaduto- Tre svenimenti
66821	M'illumino d'argento	Caccia un Rathalos argentato	- Tempo scaduto- Tre svenimenti
66822	La luna è una severa regina	Caccia una Rathian dorata	- Tempo scaduto- Tre svenimenti
66823	Ai massacrati, con affetto	Uccidi un Nergigante razziatore	- Tempo scaduto- Tre svenimenti
66824	A chi scimmiotto, scimmione?	Caccia un Rajang	- Tempo scaduto- Tre svenimenti
66825	Le cicatrici parlano da sole	Caccia uno Yian Garuga deturpato	- Tempo scaduto- Tre svenimenti
66826	Jodel della foresta	Caccia tutti i mostri assegnati	- Tempo scaduto- Tre svenimenti
66827	Heavy Metal delle guglie	Caccia tutti i mostri assegnati	- Tempo scaduto- Tre svenimenti
66828	Sinfonia corallina	Caccia tutti i mostri assegnati	- Tempo scaduto- Tre svenimenti
66829	Canzone putrefatta	Caccia tutti i mostri assegnati	- Tempo scaduto- Tre svenimenti
66830	Alt rock cristallino	Caccia tutti i mostri assegnati	- Tempo scaduto- Tre svenimenti
66831	Ballata delle distese	Caccia tutti i mostri assegnati	- Tempo scaduto- Tre svenimenti
66832	Lupo infernale	Caccia uno Zinogre stigeo	- Tempo scaduto- Tre svenimenti
66833	La febbre dell'oro eterna	Uccidi la Kulve Taroth	- Tempo scaduto- Tre svenimenti
66834	Affilati e ruggenti	Caccia tutti i mostri assegnati	- Tempo scaduto- Tre svenimenti
66835	Fulmine a ciel sereno	Caccia uno Zinogre	- Tempo scaduto- Tre svenimenti
66836	Inno alla distruzione	Uccidi un Nergigante razziatore	- Tempo scaduto- Tre svenimenti
66840	Veglia dopo la tempesta	Uccidi un Kushala Daora	- Tempo scaduto- Tre svenimenti
66841	I giorni della rovina	Uccidi un Teostra	- Tempo scaduto- Tre svenimenti
66842	Il freddo non la importuna	Uccidi una Lunastra	- Tempo scaduto- Tre svenimenti
66843	Stella crepuscolare	Uccidi un Alatreon	- Tempo scaduto- Tre svenimenti
66844	Alba della stella ardente	Uccidi un Alatreon	- Tempo scaduto- Tre svenimenti
66846	L'ultimo cavaliere bianco	Caccia un Barioth assiderato	- Tempo scaduto- Tre svenimenti
66847	L'oscura marea distante	Uccidi un Namielle	- Tempo scaduto- Tre svenimenti
66853	A caccia di perle leggere	Ottieni 8 perle leggere	- Tempo scaduto- Tre svenimenti
66854	Mimetica memetica	Caccia una Rathian	- Tempo scaduto- Tre svenimenti
66855	Vedere è credere	Caccia un Tigrex	- Tempo scaduto- Tre svenimenti
66856	Proteggi l'udito!	Caccia uno Yian Garuga	- Tempo scaduto- Tre svenimenti
66857	Cose scimmiesche	Caccia un Rajang furioso	- Tempo scaduto- Tre svenimenti
66858	La nuda verità	Uccidi uno Shara Ishvalda	- Tempo scaduto- Tre svenimenti
66859	Il guastafeste	Caccia un Bazelgeuse vulcanico	- Tempo scaduto- Tre svenimenti
66860	Fulmine a ciel sereno	Caccia uno Zinogre	- Tempo scaduto- Tre svenimenti
66861	Siamo i miaogliori!	Caccia un Rajang furioso	- Tempo scaduto- 5 svenimenti
66867	Non è mai troppo tardi	Caccia un Barioth assiderato	- Tempo scaduto- Tre svenimenti
67101	La Prova	Caccia un Anjanath	- Tempo scaduto- Tre svenimenti
67102	Lezione selvaggia	Uccidi 8 Barnos	- Tempo scaduto- Tre svenimenti
67103	A cuccia, Rush!	Caccia due Odogaron	- Tempo scaduto- Tre svenimenti
67105	USJ: Trattamento da Star	Caccia 3 Gran Jagras	- Tempo scaduto- Tre svenimenti
67106	USJ: Trattamento da Star	Caccia 3 Gran Jagras	- Tempo scaduto- Tre svenimenti
67603	USJ e gli sfavillanti astri celesti!	Caccia tutti i mostri assegnati	- Tempo scaduto- Tre svenimenti
67604	USJ e gli sfavillanti astri celesti!	Caccia tutti i mostri assegnati	- Tempo scaduto- Tre svenimenti
67605	Codice rosso	Caccia tutti i mostri assegnati	- Tempo scaduto- Nove svenimenti
67606	Visitatore da Eorzea (Estrema)	Uccidi il Behemoth	- Tempo scaduto- Tre svenimenti
67607	Cuore di Nora	Caccia 2 Deviljho	- Tempo scaduto- Tre svenimenti
67608	Il silenzioso, il letale e l'impetuosa	Caccia tutti i mostri assegnati	- Tempo scaduto- Tre svenimenti
67610	Contratto: Spirito della foresta	Uccidi il Leshen antico	- Tempo scaduto- Tre svenimenti
67801	RE: Il ritorno dell'arma biologica	Uccidi un Vaal Hazak funereo	- Tempo scaduto- Tre svenimenti
67802	Nelle terre gelate	Caccia uno Zinogre	- Tempo scaduto- Tre svenimenti
67803	La sopravvissuta	Caccia uno Zinogre stigeo	- Tempo scaduto- Tre svenimenti
67804	Firebreak	Caccia un Deviljho selvaggio	- Tempo scaduto- Tre svenimenti
67807	L'assassino	Caccia un Nargacuga	- Tempo scaduto- Tre svenimenti
